number,value,datetime_start,datetime_complete,duration,params_Max_iter,params_SearchAgents_no,params_ap,params_e_loss,params_s_force,state,SearchAgents_no,Max_iter,s_force,e_loss,ap,best_value,record_type
153.0,0.0,2024-04-12 12:55:17.982375,2024-04-12 12:55:18.311558,0 days 00:00:00.329183,90.0,80.0,0.14,0.45,0.72,COMPLETE,,,,,,,
154.0,0.0,2024-04-12 12:55:18.313534,2024-04-12 12:55:18.394540,0 days 00:00:00.081006,70.0,10.0,0.18,0.59,0.8,COMPLETE,,,,,,,
155.0,0.0,2024-04-12 12:55:18.396531,2024-04-12 12:55:18.663414,0 days 00:00:00.266883,80.0,70.0,0.54,0.37,0.76,COMPLETE,,,,,,,
156.0,0.0,2024-04-12 12:55:18.665386,2024-04-12 12:55:18.807440,0 days 00:00:00.142054,60.0,40.0,0.44000000000000006,0.87,0.30000000000000004,COMPLETE,,,,,,,
157.0,0.0,2024-04-12 12:55:18.808444,2024-04-12 12:55:19.165571,0 days 00:00:00.357127,90.0,90.0,0.12000000000000001,0.23,0.42000000000000004,COMPLETE,,,,,,,
158.0,0.0,2024-04-12 12:55:19.166543,2024-04-12 12:55:19.239549,0 days 00:00:00.073006,50.0,10.0,0.74,0.53,0.96,COMPLETE,,,,,,,
159.0,0.0,2024-04-12 12:55:19.241525,2024-04-12 12:55:19.469522,0 days 00:00:00.227997,60.0,80.0,0.78,0.05,0.12000000000000001,COMPLETE,,,,,,,
160.0,0.0,2024-04-12 12:55:19.470523,2024-04-12 12:55:19.639547,0 days 00:00:00.169024,30.0,100.0,0.24000000000000002,0.8300000000000001,0.94,COMPLETE,,,,,,,
161.0,0.0,2024-04-12 12:55:19.640523,2024-04-12 12:55:19.844548,0 days 00:00:00.204025,40.0,100.0,0.66,0.19,0.28,COMPLETE,,,,,,,
162.0,0.0,2024-04-12 12:55:19.845524,2024-04-12 12:55:20.215524,0 days 00:00:00.370000,80.0,100.0,0.6,0.77,0.22,COMPLETE,,,,,,,
163.0,0.0,2024-04-12 12:55:20.216523,2024-04-12 12:55:20.656207,0 days 00:00:00.439684,100.0,100.0,0.62,0.31,0.36,COMPLETE,,,,,,,
164.0,0.0,2024-04-12 12:55:20.657184,2024-04-12 12:55:20.813204,0 days 00:00:00.156020,60.0,50.0,0.64,0.03,0.62,COMPLETE,,,,,,,
165.0,0.0,2024-04-12 12:55:20.814183,2024-04-12 12:55:20.972206,0 days 00:00:00.158023,50.0,60.0,0.33999999999999997,0.09,0.24000000000000002,COMPLETE,,,,,,,
166.0,0.0,2024-04-12 12:55:20.973207,2024-04-12 12:55:21.144185,0 days 00:00:00.170978,30.0,100.0,0.52,0.67,0.84,COMPLETE,,,,,,,
167.0,0.0,2024-04-12 12:55:21.145184,2024-04-12 12:55:21.437183,0 days 00:00:00.291999,70.0,90.0,0.82,0.23,0.6,COMPLETE,,,,,,,
168.0,0.0,2024-04-12 12:55:21.438185,2024-04-12 12:55:21.517206,0 days 00:00:00.079021,40.0,20.0,0.16,0.01,0.4,COMPLETE,,,,,,,
169.0,0.0,2024-04-12 12:55:21.519182,2024-04-12 12:55:21.575209,0 days 00:00:00.056027,10.0,10.0,0.66,0.91,1.0,COMPLETE,,,,,,,
170.0,0.0,2024-04-12 12:55:21.576210,2024-04-12 12:55:21.759183,0 days 00:00:00.182973,50.0,70.0,0.72,0.15000000000000002,0.26,COMPLETE,,,,,,,
171.0,0.0,2024-04-12 12:55:21.760185,2024-04-12 12:55:22.059206,0 days 00:00:00.299021,80.0,80.0,1.0,0.47000000000000003,0.9,COMPLETE,,,,,,,
172.0,0.0,2024-04-12 12:55:22.060211,2024-04-12 12:55:22.356210,0 days 00:00:00.295999,80.0,80.0,0.96,0.39,0.84,COMPLETE,,,,,,,
173.0,0.0,2024-04-12 12:55:22.358186,2024-04-12 12:55:22.653208,0 days 00:00:00.295022,80.0,80.0,0.38,0.45,0.76,COMPLETE,,,,,,,
174.0,0.0,2024-04-12 12:55:22.654183,2024-04-12 12:55:22.917614,0 days 00:00:00.263431,60.0,90.0,0.98,0.49,0.8,COMPLETE,,,,,,,
175.0,0.0,2024-04-12 12:55:22.918614,2024-04-12 12:55:23.017615,0 days 00:00:00.099001,40.0,30.0,0.8,0.7100000000000001,0.98,COMPLETE,,,,,,,
176.0,0.0,2024-04-12 12:55:23.018612,2024-04-12 12:55:23.285615,0 days 00:00:00.267003,70.0,80.0,0.96,0.35000000000000003,0.7,COMPLETE,,,,,,,
177.0,0.0,2024-04-12 12:55:23.286613,2024-04-12 12:55:23.494612,0 days 00:00:00.207999,100.0,40.0,0.45999999999999996,0.75,0.56,COMPLETE,,,,,,,
178.0,0.0,2024-04-12 12:55:23.495599,2024-04-12 12:55:23.570610,0 days 00:00:00.075011,60.0,10.0,0.7,0.06999999999999999,0.18,COMPLETE,,,,,,,
179.0,0.0,2024-04-12 12:55:23.571590,2024-04-12 12:55:23.840588,0 days 00:00:00.268998,80.0,70.0,0.84,0.63,0.74,COMPLETE,,,,,,,
180.0,0.0,2024-04-12 12:55:23.842591,2024-04-12 12:55:24.102612,0 days 00:00:00.260021,90.0,60.0,0.56,0.43,0.7,COMPLETE,,,,,,,
181.0,0.0,2024-04-12 12:55:24.104591,2024-04-12 12:55:24.187592,0 days 00:00:00.083001,20.0,40.0,1.0,0.73,0.44000000000000006,COMPLETE,,,,,,,
182.0,0.0,2024-04-12 12:55:24.189592,2024-04-12 12:55:24.253615,0 days 00:00:00.064023,10.0,30.0,0.4,0.51,0.52,COMPLETE,,,,,,,
183.0,0.0,2024-04-12 12:55:24.254591,2024-04-12 12:55:24.323597,0 days 00:00:00.069006,20.0,20.0,0.36,0.79,0.45999999999999996,COMPLETE,,,,,,,
184.0,0.0,2024-04-12 12:55:24.324616,2024-04-12 12:55:24.425615,0 days 00:00:00.100999,40.0,30.0,0.32,0.85,0.86,COMPLETE,,,,,,,
185.0,0.0,2024-04-12 12:55:24.427590,2024-04-12 12:55:24.488615,0 days 00:00:00.061025,20.0,10.0,0.1,0.73,0.48,COMPLETE,,,,,,,
186.0,0.0,2024-04-12 12:55:24.490591,2024-04-12 12:55:24.754590,0 days 00:00:00.263999,60.0,90.0,0.48,0.77,0.42000000000000004,COMPLETE,,,,,,,
187.0,0.0,2024-04-12 12:55:24.755592,2024-04-12 12:55:24.866679,0 days 00:00:00.111087,30.0,50.0,0.5,0.81,0.38,COMPLETE,,,,,,,
188.0,0.0,2024-04-12 12:55:24.867680,2024-04-12 12:55:24.936380,0 days 00:00:00.068700,40.0,10.0,0.30000000000000004,0.01,0.30000000000000004,COMPLETE,,,,,,,
189.0,0.0,2024-04-12 12:55:24.937353,2024-04-12 12:55:25.002373,0 days 00:00:00.065020,10.0,30.0,0.38,0.5700000000000001,0.92,COMPLETE,,,,,,,
190.0,0.0,2024-04-12 12:55:25.003352,2024-04-12 12:55:25.274352,0 days 00:00:00.271000,70.0,80.0,0.92,0.53,0.5,COMPLETE,,,,,,,
191.0,0.0,2024-04-12 12:55:25.275353,2024-04-12 12:55:25.441378,0 days 00:00:00.166025,50.0,60.0,0.2,0.35000000000000003,0.6,COMPLETE,,,,,,,
192.0,0.0,2024-04-12 12:55:25.442351,2024-04-12 12:55:25.607377,0 days 00:00:00.165026,50.0,60.0,0.28,0.33,0.58,COMPLETE,,,,,,,
193.0,0.0,2024-04-12 12:55:25.609355,2024-04-12 12:55:25.855376,0 days 00:00:00.246021,50.0,100.0,0.24000000000000002,0.29000000000000004,0.54,COMPLETE,,,,,,,
194.0,0.0,2024-04-12 12:55:25.856378,2024-04-12 12:55:26.043365,0 days 00:00:00.186987,60.0,60.0,0.42000000000000004,0.39,0.64,COMPLETE,,,,,,,
195.0,0.0,2024-04-12 12:55:26.044351,2024-04-12 12:55:26.121377,0 days 00:00:00.077026,30.0,20.0,0.2,0.47000000000000003,0.88,COMPLETE,,,,,,,
196.0,0.0,2024-04-12 12:55:26.123353,2024-04-12 12:55:26.286381,0 days 00:00:00.163028,40.0,70.0,0.22,0.89,0.64,COMPLETE,,,,,,,
197.0,0.0,2024-04-12 12:55:26.288352,2024-04-12 12:55:26.437376,0 days 00:00:00.149024,50.0,50.0,0.12000000000000001,0.6900000000000001,0.66,COMPLETE,,,,,,,
198.0,0.0,2024-04-12 12:55:26.438353,2024-04-12 12:55:26.520390,0 days 00:00:00.082037,60.0,10.0,0.98,0.87,0.78,COMPLETE,,,,,,,
199.0,0.0,2024-04-12 12:55:26.522352,2024-04-12 12:55:26.607378,0 days 00:00:00.085026,20.0,40.0,0.14,0.31,0.94,COMPLETE,,,,,,,
200.0,0.0,2024-04-12 12:55:26.608354,2024-04-12 12:55:26.751373,0 days 00:00:00.143019,40.0,60.0,0.6,0.37,0.82,COMPLETE,,,,,,,
201.0,0.0,2024-04-12 12:55:26.752377,2024-04-12 12:55:26.866379,0 days 00:00:00.114002,30.0,50.0,0.66,0.97,0.32,COMPLETE,,,,,,,
202.0,0.0,2024-04-12 12:55:26.868355,2024-04-12 12:55:26.982989,0 days 00:00:00.114634,30.0,50.0,0.74,0.99,0.36,COMPLETE,,,,,,,
203.0,0.0,2024-04-12 12:55:26.984991,2024-04-12 12:55:27.138420,0 days 00:00:00.153429,50.0,50.0,0.6799999999999999,0.61,0.28,COMPLETE,,,,,,,
204.0,0.0,2024-04-12 12:55:27.139398,2024-04-12 12:55:27.258405,0 days 00:00:00.119007,40.0,40.0,0.8,0.9500000000000001,0.56,COMPLETE,,,,,,,
205.0,0.0,2024-04-12 12:55:27.259400,2024-04-12 12:55:27.322420,0 days 00:00:00.063020,20.0,10.0,0.54,0.05,0.33999999999999997,COMPLETE,,,,,,,
206.0,0.0,2024-04-12 12:55:27.323398,2024-04-12 12:55:27.560430,0 days 00:00:00.237032,60.0,80.0,0.64,0.19,0.30000000000000004,COMPLETE,,,,,,,
207.0,0.0,2024-04-12 12:55:27.561427,2024-04-12 12:55:27.733419,0 days 00:00:00.171992,100.0,30.0,0.78,0.97,0.98,COMPLETE,,,,,,,
208.0,0.0,2024-04-12 12:55:27.735397,2024-04-12 12:55:28.109399,0 days 00:00:00.374002,80.0,100.0,0.52,0.65,0.26,COMPLETE,,,,,,,
209.0,0.0,2024-04-12 12:55:28.110399,2024-04-12 12:55:28.183399,0 days 00:00:00.073000,40.0,10.0,0.33999999999999997,0.99,0.42000000000000004,COMPLETE,,,,,,,
210.0,0.0,2024-04-12 12:55:28.184426,2024-04-12 12:55:28.394399,0 days 00:00:00.209973,80.0,50.0,0.26,0.93,0.38,COMPLETE,,,,,,,
211.0,0.0,2024-04-12 12:55:28.395400,2024-04-12 12:55:28.501423,0 days 00:00:00.106023,70.0,20.0,0.28,0.15000000000000002,0.2,COMPLETE,,,,,,,
212.0,0.0,2024-04-12 12:55:28.503403,2024-04-12 12:55:28.737398,0 days 00:00:00.233995,60.0,80.0,0.26,0.13,0.22,COMPLETE,,,,,,,
213.0,0.0,2024-04-12 12:55:28.738400,2024-04-12 12:55:28.846429,0 days 00:00:00.108029,70.0,20.0,0.32,0.21000000000000002,0.28,COMPLETE,,,,,,,
214.0,0.0,2024-04-12 12:55:28.848399,2024-04-12 12:55:28.953399,0 days 00:00:00.105000,60.0,20.0,0.62,0.41000000000000003,0.24000000000000002,COMPLETE,,,,,,,
215.0,0.0,2024-04-12 12:55:28.954400,2024-04-12 12:55:29.066315,0 days 00:00:00.111915,80.0,20.0,0.7,0.03,0.4,COMPLETE,,,,,,,
216.0,0.0,2024-04-12 12:55:29.068220,2024-04-12 12:55:29.157449,0 days 00:00:00.089229,10.0,70.0,0.16,0.17,0.96,COMPLETE,,,,,,,
217.0,0.0,2024-04-12 12:55:29.158426,2024-04-12 12:55:29.285999,0 days 00:00:00.127573,30.0,60.0,0.76,0.75,1.0,COMPLETE,,,,,,,
218.0,0.0,2024-04-12 12:55:29.287974,2024-04-12 12:55:29.387974,0 days 00:00:00.100000,100.0,10.0,0.30000000000000004,0.27,0.72,COMPLETE,,,,,,,
219.0,0.0,2024-04-12 12:55:29.388972,2024-04-12 12:55:29.763979,0 days 00:00:00.375007,90.0,90.0,0.58,0.8300000000000001,0.18,COMPLETE,,,,,,,
220.0,0.0,2024-04-12 12:55:29.764974,2024-04-12 12:55:29.875998,0 days 00:00:00.111024,70.0,20.0,0.28,0.77,0.32,COMPLETE,,,,,,,
221.0,0.0,2024-04-12 12:55:29.876999,2024-04-12 12:55:29.959997,0 days 00:00:00.082998,60.0,10.0,0.22,0.25,0.16,COMPLETE,,,,,,,
222.0,0.0,2024-04-12 12:55:29.961973,2024-04-12 12:55:30.043999,0 days 00:00:00.082026,60.0,10.0,0.26,0.33,0.14,COMPLETE,,,,,,,
223.0,0.0,2024-04-12 12:55:30.044974,2024-04-12 12:55:30.125999,0 days 00:00:00.081025,60.0,10.0,0.18,0.29000000000000004,0.12000000000000001,COMPLETE,,,,,,,
224.0,0.0,2024-04-12 12:55:30.126998,2024-04-12 12:55:30.210998,0 days 00:00:00.084000,60.0,10.0,0.24000000000000002,0.7100000000000001,0.76,COMPLETE,,,,,,,
225.0,0.0,2024-04-12 12:55:30.211974,2024-04-12 12:55:30.465003,0 days 00:00:00.253029,50.0,100.0,0.1,0.33,0.1,COMPLETE,,,,,,,
226.0,0.0,2024-04-12 12:55:30.465972,2024-04-12 12:55:30.543004,0 days 00:00:00.077032,40.0,10.0,0.22,0.05,0.6,COMPLETE,,,,,,,
227.0,0.0,2024-04-12 12:55:30.543995,2024-04-12 12:55:30.627993,0 days 00:00:00.083998,20.0,30.0,0.30000000000000004,0.35000000000000003,0.26,COMPLETE,,,,,,,
228.0,0.0,2024-04-12 12:55:30.629971,2024-04-12 12:55:30.824972,0 days 00:00:00.195001,50.0,70.0,0.24000000000000002,0.17,0.14,COMPLETE,,,,,,,
229.0,0.0,2024-04-12 12:55:30.825972,2024-04-12 12:55:30.974996,0 days 00:00:00.149024,60.0,40.0,0.44000000000000006,0.41000000000000003,0.62,COMPLETE,,,,,,,
230.0,0.0,2024-04-12 12:55:30.975972,2024-04-12 12:55:31.295501,0 days 00:00:00.319529,80.0,80.0,0.88,0.09,0.2,COMPLETE,,,,,,,
231.0,0.0,2024-04-12 12:55:31.296500,2024-04-12 12:55:31.439286,0 days 00:00:00.142786,70.0,30.0,0.36,0.55,0.24000000000000002,COMPLETE,,,,,,,
232.0,0.0,2024-04-12 12:55:31.440262,2024-04-12 12:55:31.580200,0 days 00:00:00.139938,70.0,30.0,0.4,0.5700000000000001,0.26,COMPLETE,,,,,,,
233.0,0.0,2024-04-12 12:55:31.581199,2024-04-12 12:55:31.773192,0 days 00:00:00.191993,70.0,50.0,0.45999999999999996,0.51,0.22,COMPLETE,,,,,,,
234.0,0.0,2024-04-12 12:55:31.775136,2024-04-12 12:55:31.888954,0 days 00:00:00.113818,70.0,20.0,0.42000000000000004,0.55,0.30000000000000004,COMPLETE,,,,,,,
235.0,0.0,2024-04-12 12:55:31.889929,2024-04-12 12:55:32.040928,0 days 00:00:00.150999,60.0,40.0,0.82,0.85,0.12000000000000001,COMPLETE,,,,,,,
236.0,0.0,2024-04-12 12:55:32.042929,2024-04-12 12:55:32.132949,0 days 00:00:00.090020,40.0,20.0,0.6799999999999999,0.59,0.28,COMPLETE,,,,,,,
237.0,0.0,2024-04-12 12:55:32.134930,2024-04-12 12:55:32.209949,0 days 00:00:00.075019,40.0,10.0,0.78,0.45,0.44000000000000006,COMPLETE,,,,,,,
238.0,0.0,2024-04-12 12:55:32.211929,2024-04-12 12:55:32.406952,0 days 00:00:00.195023,60.0,60.0,0.98,0.37,0.33999999999999997,COMPLETE,,,,,,,
239.0,0.0,2024-04-12 12:55:32.408931,2024-04-12 12:55:32.703929,0 days 00:00:00.294998,70.0,90.0,0.48,0.11,0.48,COMPLETE,,,,,,,
240.0,0.0,2024-04-12 12:55:32.704959,2024-04-12 12:55:32.771928,0 days 00:00:00.066969,10.0,10.0,0.2,0.63,0.92,COMPLETE,,,,,,,
241.0,0.0,2024-04-12 12:55:32.772950,2024-04-12 12:55:32.884949,0 days 00:00:00.111999,50.0,30.0,0.18,0.23,0.5,COMPLETE,,,,,,,
242.0,0.0,2024-04-12 12:55:32.886929,2024-04-12 12:55:33.003951,0 days 00:00:00.117022,50.0,30.0,1.0,0.31,0.45999999999999996,COMPLETE,,,,,,,
243.0,0.0,2024-04-12 12:55:33.004927,2024-04-12 12:55:33.118954,0 days 00:00:00.114027,50.0,30.0,0.12000000000000001,0.27,0.54,COMPLETE,,,,,,,
244.0,0.0,2024-04-12 12:55:33.119929,2024-04-12 12:55:33.252949,0 days 00:00:00.133020,50.0,40.0,0.38,0.21000000000000002,0.52,COMPLETE,,,,,,,
245.0,0.0,2024-04-12 12:55:33.254931,2024-04-12 12:55:33.387145,0 days 00:00:00.132214,60.0,30.0,0.16,0.67,0.48,COMPLETE,,,,,,,
246.0,0.0,2024-04-12 12:55:33.388146,2024-04-12 12:55:33.514583,0 days 00:00:00.126437,80.0,20.0,0.8,0.53,0.74,COMPLETE,,,,,,,
247.0,0.0,2024-04-12 12:55:33.516551,2024-04-12 12:55:33.652605,0 days 00:00:00.136054,20.0,100.0,0.1,0.25,0.52,COMPLETE,,,,,,,
248.0,0.0,2024-04-12 12:55:33.653605,2024-04-12 12:55:33.787608,0 days 00:00:00.134003,30.0,70.0,0.66,0.01,0.6799999999999999,COMPLETE,,,,,,,
249.0,0.0,2024-04-12 12:55:33.789584,2024-04-12 12:55:34.017093,0 days 00:00:00.227509,90.0,50.0,0.14,0.19,0.88,COMPLETE,,,,,,,
250.0,0.0,2024-04-12 12:55:34.018095,2024-04-12 12:55:34.095149,0 days 00:00:00.077054,40.0,10.0,0.5,0.81,0.1,COMPLETE,,,,,,,
251.0,0.0,2024-04-12 12:55:34.097127,2024-04-12 12:55:34.478273,0 days 00:00:00.381146,100.0,80.0,0.26,0.89,0.58,COMPLETE,,,,,,,
252.0,0.0,2024-04-12 12:55:34.479273,2024-04-12 12:55:34.616336,0 days 00:00:00.137063,50.0,40.0,0.4,0.59,0.64,COMPLETE,,,,,,,
253.0,0.0,2024-04-12 12:55:34.617312,2024-04-12 12:55:34.749373,0 days 00:00:00.132061,30.0,60.0,0.12000000000000001,0.33,0.42000000000000004,COMPLETE,,,,,,,
254.0,0.0,2024-04-12 12:55:34.750377,2024-04-12 12:55:34.882348,0 days 00:00:00.131971,60.0,30.0,0.72,0.91,0.5,COMPLETE,,,,,,,
255.0,0.0,2024-04-12 12:55:34.883348,2024-04-12 12:55:34.969418,0 days 00:00:00.086070,70.0,10.0,0.56,0.03,0.82,COMPLETE,,,,,,,
256.0,0.0,2024-04-12 12:55:34.970395,2024-04-12 12:55:35.185456,0 days 00:00:00.215061,80.0,50.0,0.2,0.9500000000000001,0.98,COMPLETE,,,,,,,
257.0,0.0,2024-04-12 12:55:35.187432,2024-04-12 12:55:35.294274,0 days 00:00:00.106842,60.0,20.0,0.62,0.49,0.9,COMPLETE,,,,,,,
258.0,0.0,2024-04-12 12:55:35.295274,2024-04-12 12:55:35.510219,0 days 00:00:00.214945,50.0,80.0,0.33999999999999997,0.21000000000000002,0.78,COMPLETE,,,,,,,
259.0,0.0,2024-04-12 12:55:35.511307,2024-04-12 12:55:35.714628,0 days 00:00:00.203321,40.0,90.0,0.16,0.99,0.56,COMPLETE,,,,,,,
260.0,0.0,2024-04-12 12:55:35.715604,2024-04-12 12:55:36.021604,0 days 00:00:00.306000,60.0,100.0,0.52,0.73,0.30000000000000004,COMPLETE,,,,,,,
261.0,0.0,2024-04-12 12:55:36.022604,2024-04-12 12:55:36.093623,0 days 00:00:00.071019,20.0,10.0,0.94,0.77,0.86,COMPLETE,,,,,,,
262.0,0.0,2024-04-12 12:55:36.094604,2024-04-12 12:55:36.190625,0 days 00:00:00.096021,50.0,20.0,0.74,0.15000000000000002,0.24000000000000002,COMPLETE,,,,,,,
263.0,0.0,2024-04-12 12:55:36.191604,2024-04-12 12:55:36.406628,0 days 00:00:00.215024,100.0,40.0,0.84,0.5700000000000001,1.0,COMPLETE,,,,,,,
264.0,0.0,2024-04-12 12:55:36.407628,2024-04-12 12:55:36.521604,0 days 00:00:00.113976,40.0,30.0,0.28,0.97,0.45999999999999996,COMPLETE,,,,,,,
265.0,0.0,2024-04-12 12:55:36.522605,2024-04-12 12:55:36.764604,0 days 00:00:00.241999,80.0,60.0,0.24000000000000002,0.35000000000000003,0.16,COMPLETE,,,,,,,
266.0,0.0,2024-04-12 12:55:36.765603,2024-04-12 12:55:36.854630,0 days 00:00:00.089027,10.0,80.0,0.64,0.23,0.4,COMPLETE,,,,,,,
267.0,0.0,2024-04-12 12:55:36.856604,2024-04-12 12:55:37.104604,0 days 00:00:00.248000,70.0,70.0,0.44000000000000006,0.61,0.28,COMPLETE,,,,,,,
268.0,0.0,2024-04-12 12:55:37.105604,2024-04-12 12:55:37.185631,0 days 00:00:00.080027,40.0,10.0,0.6799999999999999,0.7100000000000001,0.36,COMPLETE,,,,,,,
269.0,0.0,2024-04-12 12:55:37.187603,2024-04-12 12:55:37.260625,0 days 00:00:00.073022,30.0,10.0,0.76,0.31,0.44000000000000006,COMPLETE,,,,,,,
270.0,0.0,2024-04-12 12:55:37.261624,2024-04-12 12:55:37.437626,0 days 00:00:00.176002,60.0,50.0,0.14,0.51,0.94,COMPLETE,,,,,,,
271.0,0.0,2024-04-12 12:55:37.439605,2024-04-12 12:55:37.664559,0 days 00:00:00.224954,70.0,60.0,0.22,0.85,0.32,COMPLETE,,,,,,,
272.0,0.0,2024-04-12 12:55:37.665712,2024-04-12 12:55:37.775760,0 days 00:00:00.110048,60.0,20.0,0.56,0.79,0.26,COMPLETE,,,,,,,
273.0,0.0,2024-04-12 12:55:37.776761,2024-04-12 12:55:37.998764,0 days 00:00:00.222003,50.0,80.0,0.38,0.27,0.74,COMPLETE,,,,,,,
274.0,0.0,2024-04-12 12:55:37.999761,2024-04-12 12:55:38.178765,0 days 00:00:00.179004,30.0,100.0,0.32,0.75,0.5,COMPLETE,,,,,,,
275.0,0.0,2024-04-12 12:55:38.179738,2024-04-12 12:55:38.306766,0 days 00:00:00.127028,60.0,30.0,0.18,0.06999999999999999,0.22,COMPLETE,,,,,,,
276.0,0.0,2024-04-12 12:55:38.307741,2024-04-12 12:55:38.447760,0 days 00:00:00.140019,40.0,50.0,0.54,0.87,0.54,COMPLETE,,,,,,,
277.0,0.0,2024-04-12 12:55:38.448739,2024-04-12 12:55:38.547765,0 days 00:00:00.099026,80.0,10.0,0.6,0.93,0.96,COMPLETE,,,,,,,
278.0,0.0,2024-04-12 12:55:38.548740,2024-04-12 12:55:38.660765,0 days 00:00:00.112025,20.0,70.0,0.42000000000000004,0.19,0.7,COMPLETE,,,,,,,
279.0,0.0,2024-04-12 12:55:38.662740,2024-04-12 12:55:39.030741,0 days 00:00:00.368001,90.0,90.0,0.66,0.29000000000000004,0.84,COMPLETE,,,,,,,
280.0,0.0,2024-04-12 12:55:39.031762,2024-04-12 12:55:39.116765,0 days 00:00:00.085003,50.0,10.0,0.7,0.47000000000000003,0.2,COMPLETE,,,,,,,
281.0,0.0,2024-04-12 12:55:39.117740,2024-04-12 12:55:39.211764,0 days 00:00:00.094024,40.0,20.0,0.36,0.37,0.66,COMPLETE,,,,,,,
282.0,0.0,2024-04-12 12:55:39.212740,2024-04-12 12:55:39.414765,0 days 00:00:00.202025,60.0,60.0,0.5,0.01,0.8,COMPLETE,,,,,,,
283.0,0.0,2024-04-12 12:55:39.415739,2024-04-12 12:55:39.556740,0 days 00:00:00.141001,70.0,30.0,0.82,0.17,0.42000000000000004,COMPLETE,,,,,,,
284.0,0.0,2024-04-12 12:55:39.557741,2024-04-12 12:55:39.775622,0 days 00:00:00.217881,100.0,40.0,0.30000000000000004,0.6900000000000001,0.30000000000000004,COMPLETE,,,,,,,
285.0,0.0,2024-04-12 12:55:39.776739,2024-04-12 12:55:40.154839,0 days 00:00:00.378100,80.0,100.0,0.12000000000000001,0.49,0.14,COMPLETE,,,,,,,
286.0,0.0,2024-04-12 12:55:40.155839,2024-04-12 12:55:40.223815,0 days 00:00:00.067976,10.0,10.0,1.0,0.81,0.4,COMPLETE,,,,,,,
287.0,0.0,2024-04-12 12:55:40.224838,2024-04-12 12:55:40.440835,0 days 00:00:00.215997,50.0,80.0,0.26,0.39,0.24000000000000002,COMPLETE,,,,,,,
288.0,0.0,2024-04-12 12:55:40.441840,2024-04-12 12:55:40.513838,0 days 00:00:00.071998,20.0,10.0,0.48,0.55,0.62,COMPLETE,,,,,,,
289.0,0.0,2024-04-12 12:55:40.514815,2024-04-12 12:55:40.641839,0 days 00:00:00.127024,60.0,30.0,0.1,0.25,0.45999999999999996,COMPLETE,,,,,,,
290.0,0.0,2024-04-12 12:55:40.643815,2024-04-12 12:55:40.950813,0 days 00:00:00.306998,90.0,70.0,0.24000000000000002,0.65,0.76,COMPLETE,,,,,,,
291.0,0.0,2024-04-12 12:55:40.950813,2024-04-12 12:55:41.061834,0 days 00:00:00.111021,70.0,20.0,0.86,0.03,0.72,COMPLETE,,,,,,,
292.0,0.0,2024-04-12 12:55:41.062814,2024-04-12 12:55:41.216814,0 days 00:00:00.154000,40.0,60.0,0.78,0.35000000000000003,0.18,COMPLETE,,,,,,,
293.0,0.0,2024-04-12 12:55:41.217815,2024-04-12 12:55:41.375838,0 days 00:00:00.158023,60.0,40.0,0.74,0.43,0.12000000000000001,COMPLETE,,,,,,,
294.0,0.0,2024-04-12 12:55:41.377814,2024-04-12 12:55:41.496834,0 days 00:00:00.119020,30.0,50.0,0.28,0.53,0.9,COMPLETE,,,,,,,
295.0,0.0,2024-04-12 12:55:41.497815,2024-04-12 12:55:41.810815,0 days 00:00:00.313000,70.0,90.0,0.76,0.8300000000000001,0.98,COMPLETE,,,,,,,
296.0,0.0,2024-04-12 12:55:41.811814,2024-04-12 12:55:41.896349,0 days 00:00:00.084535,50.0,10.0,0.2,0.13,0.38,COMPLETE,,,,,,,
297.0,0.0,2024-04-12 12:55:41.897479,2024-04-12 12:55:42.026763,0 days 00:00:00.129284,20.0,80.0,0.96,0.73,0.58,COMPLETE,,,,,,,
298.0,0.0,2024-04-12 12:55:42.027763,2024-04-12 12:55:42.139764,0 days 00:00:00.112001,60.0,20.0,0.22,0.31,0.36,COMPLETE,,,,,,,
299.0,0.0,2024-04-12 12:55:42.141764,2024-04-12 12:55:42.299764,0 days 00:00:00.158000,50.0,50.0,0.4,0.33,0.26,COMPLETE,,,,,,,
300.0,0.0,2024-04-12 12:55:42.301764,2024-04-12 12:55:42.473787,0 days 00:00:00.172023,100.0,30.0,0.14,0.21000000000000002,0.94,COMPLETE,,,,,,,
301.0,0.0,2024-04-12 12:55:42.474764,2024-04-12 12:55:42.686786,0 days 00:00:00.212022,40.0,100.0,0.98,0.06999999999999999,0.48,COMPLETE,,,,,,,
302.0,0.0,2024-04-12 12:55:42.688765,2024-04-12 12:55:42.800765,0 days 00:00:00.112000,30.0,40.0,0.7,0.89,0.52,COMPLETE,,,,,,,
303.0,0.0,2024-04-12 12:55:42.802764,2024-04-12 12:55:42.903763,0 days 00:00:00.100999,80.0,10.0,0.45999999999999996,0.9500000000000001,0.1,COMPLETE,,,,,,,
304.0,0.0,2024-04-12 12:55:42.905765,2024-04-12 12:55:43.131763,0 days 00:00:00.225998,60.0,70.0,0.64,0.5700000000000001,0.33999999999999997,COMPLETE,,,,,,,
305.0,0.0,2024-04-12 12:55:43.132766,2024-04-12 12:55:43.322785,0 days 00:00:00.190019,40.0,80.0,0.33999999999999997,0.99,0.28,COMPLETE,,,,,,,
306.0,0.0,2024-04-12 12:55:43.323764,2024-04-12 12:55:43.607764,0 days 00:00:00.284000,90.0,60.0,0.58,0.91,0.6,COMPLETE,,,,,,,
