number,value,datetime_start,datetime_complete,duration,params_Max_iter,params_SearchAgents_no,params_ap,params_e_loss,params_s_force,state,SearchAgents_no,Max_iter,s_force,e_loss,ap,best_value,record_type
143.0,0.0,2024-04-12 14:54:58.141192,2024-04-12 14:54:58.215192,0 days 00:00:00.074000,20.0,30.0,0.6,0.31,0.9,COMPLETE,,,,,,,
144.0,0.0,2024-04-12 14:54:58.216194,2024-04-12 14:54:58.315193,0 days 00:00:00.098999,60.0,20.0,0.4,0.03,1.0,COMPLETE,,,,,,,
145.0,0.0,2024-04-12 14:54:58.316192,2024-04-12 14:54:58.395193,0 days 00:00:00.079001,20.0,30.0,0.5,0.63,0.6,COMPLETE,,,,,,,
146.0,0.0,2024-04-12 14:54:58.397193,2024-04-12 14:54:58.455193,0 days 00:00:00.058000,10.0,20.0,0.7000000000000001,0.49,0.8,COMPLETE,,,,,,,
147.0,0.0,2024-04-12 14:54:58.456196,2024-04-12 14:54:58.540169,0 days 00:00:00.083973,20.0,40.0,0.6,0.61,0.7000000000000001,COMPLETE,,,,,,,
148.0,0.0,2024-04-12 14:54:58.541192,2024-04-12 14:54:58.604193,0 days 00:00:00.063001,30.0,10.0,0.2,0.33,0.5,COMPLETE,,,,,,,
149.0,0.0,2024-04-12 14:54:58.605193,2024-04-12 14:54:58.787192,0 days 00:00:00.181999,50.0,60.0,0.5,0.37,0.6,COMPLETE,,,,,,,
150.0,0.0,2024-04-12 14:54:58.788194,2024-04-12 14:54:58.849193,0 days 00:00:00.060999,10.0,30.0,0.30000000000000004,0.01,0.9,COMPLETE,,,,,,,
151.0,0.0,2024-04-12 14:54:58.850193,2024-04-12 14:54:58.909191,0 days 00:00:00.058998,10.0,20.0,0.30000000000000004,0.51,0.1,COMPLETE,,,,,,,
152.0,0.0,2024-04-12 14:54:58.911199,2024-04-12 14:54:58.972170,0 days 00:00:00.060971,10.0,20.0,0.4,0.47000000000000003,0.1,COMPLETE,,,,,,,
153.0,0.0,2024-04-12 14:54:58.974170,2024-04-12 14:54:59.035168,0 days 00:00:00.060998,10.0,20.0,0.2,0.13,0.1,COMPLETE,,,,,,,
154.0,0.0,2024-04-12 14:54:59.036202,2024-04-12 14:54:59.093193,0 days 00:00:00.056991,10.0,20.0,0.30000000000000004,0.41000000000000003,0.2,COMPLETE,,,,,,,
155.0,0.0,2024-04-12 14:54:59.094168,2024-04-12 14:54:59.161194,0 days 00:00:00.067026,20.0,20.0,0.1,0.47000000000000003,0.1,COMPLETE,,,,,,,
156.0,0.0,2024-04-12 14:54:59.162191,2024-04-12 14:54:59.254504,0 days 00:00:00.092313,40.0,20.0,0.2,0.67,1.0,COMPLETE,,,,,,,
157.0,0.0,2024-04-12 14:54:59.255648,2024-04-12 14:54:59.415886,0 days 00:00:00.160238,60.0,40.0,0.6,0.7100000000000001,0.2,COMPLETE,,,,,,,
158.0,0.0,2024-04-12 14:54:59.416888,2024-04-12 14:54:59.507882,0 days 00:00:00.090994,30.0,30.0,0.4,0.73,0.1,COMPLETE,,,,,,,
159.0,0.0,2024-04-12 14:54:59.508888,2024-04-12 14:54:59.578881,0 days 00:00:00.069993,10.0,50.0,1.0,0.27,0.7000000000000001,COMPLETE,,,,,,,
160.0,0.0,2024-04-12 14:54:59.579883,2024-04-12 14:54:59.639885,0 days 00:00:00.060002,20.0,10.0,0.8,0.29000000000000004,0.8,COMPLETE,,,,,,,
161.0,0.0,2024-04-12 14:54:59.640885,2024-04-12 14:54:59.745858,0 days 00:00:00.104973,30.0,40.0,0.7000000000000001,0.79,0.4,COMPLETE,,,,,,,
162.0,0.0,2024-04-12 14:54:59.746884,2024-04-12 14:54:59.851857,0 days 00:00:00.104973,30.0,40.0,0.6,0.9500000000000001,0.4,COMPLETE,,,,,,,
163.0,0.0,2024-04-12 14:54:59.852857,2024-04-12 14:54:59.957886,0 days 00:00:00.105029,30.0,40.0,0.6,0.77,0.30000000000000004,COMPLETE,,,,,,,
164.0,0.0,2024-04-12 14:54:59.958857,2024-04-12 14:55:00.063883,0 days 00:00:00.105026,30.0,40.0,0.6,0.8300000000000001,0.4,COMPLETE,,,,,,,
165.0,0.0,2024-04-12 14:55:00.064881,2024-04-12 14:55:00.142883,0 days 00:00:00.078002,20.0,30.0,0.5,0.73,0.4,COMPLETE,,,,,,,
166.0,0.0,2024-04-12 14:55:00.143886,2024-04-12 14:55:00.304883,0 days 00:00:00.160997,40.0,60.0,0.7000000000000001,0.89,0.5,COMPLETE,,,,,,,
167.0,0.0,2024-04-12 14:55:00.306883,2024-04-12 14:55:00.382880,0 days 00:00:00.075997,10.0,40.0,0.9,0.6900000000000001,0.30000000000000004,COMPLETE,,,,,,,
168.0,0.0,2024-04-12 14:55:00.383878,2024-04-12 14:55:00.504885,0 days 00:00:00.121007,50.0,30.0,0.5,0.75,1.0,COMPLETE,,,,,,,
169.0,0.0,2024-04-12 14:55:00.506861,2024-04-12 14:55:00.586882,0 days 00:00:00.080021,30.0,20.0,0.6,0.23,0.2,COMPLETE,,,,,,,
170.0,0.0,2024-04-12 14:55:00.587891,2024-04-12 14:55:00.666885,0 days 00:00:00.078994,10.0,50.0,0.30000000000000004,0.45,1.0,COMPLETE,,,,,,,
171.0,0.0,2024-04-12 14:55:00.667884,2024-04-12 14:55:00.729883,0 days 00:00:00.061999,20.0,10.0,0.4,0.8300000000000001,0.8,COMPLETE,,,,,,,
172.0,0.0,2024-04-12 14:55:00.730857,2024-04-12 14:55:00.794884,0 days 00:00:00.064027,20.0,10.0,0.4,0.91,0.8,COMPLETE,,,,,,,
173.0,0.0,2024-04-12 14:55:00.795881,2024-04-12 14:55:00.856882,0 days 00:00:00.061001,20.0,10.0,0.4,0.77,0.8,COMPLETE,,,,,,,
174.0,0.0,2024-04-12 14:55:00.858884,2024-04-12 14:55:00.921883,0 days 00:00:00.062999,20.0,10.0,0.4,0.85,0.9,COMPLETE,,,,,,,
175.0,0.0,2024-04-12 14:55:00.922884,2024-04-12 14:55:00.983882,0 days 00:00:00.060998,20.0,10.0,0.4,0.81,0.6,COMPLETE,,,,,,,
176.0,0.0,2024-04-12 14:55:00.984855,2024-04-12 14:55:01.055884,0 days 00:00:00.071029,20.0,20.0,0.30000000000000004,0.97,0.8,COMPLETE,,,,,,,
177.0,0.0,2024-04-12 14:55:01.056857,2024-04-12 14:55:01.111883,0 days 00:00:00.055026,10.0,10.0,0.5,0.81,0.7000000000000001,COMPLETE,,,,,,,
178.0,0.0,2024-04-12 14:55:01.112881,2024-04-12 14:55:01.201883,0 days 00:00:00.089002,30.0,30.0,0.1,0.19,0.9,COMPLETE,,,,,,,
179.0,0.0,2024-04-12 14:55:01.202882,2024-04-12 14:55:01.284882,0 days 00:00:00.082000,20.0,30.0,0.7000000000000001,0.87,0.30000000000000004,COMPLETE,,,,,,,
180.0,0.0,2024-04-12 14:55:01.285883,2024-04-12 14:55:01.451380,0 days 00:00:00.165497,40.0,60.0,0.6,0.41000000000000003,0.1,COMPLETE,,,,,,,
181.0,0.0,2024-04-12 14:55:01.452388,2024-04-12 14:55:01.526380,0 days 00:00:00.073992,10.0,50.0,0.1,0.5700000000000001,0.4,COMPLETE,,,,,,,
182.0,0.0,2024-04-12 14:55:01.527355,2024-04-12 14:55:01.595380,0 days 00:00:00.068025,10.0,40.0,0.1,0.55,0.5,COMPLETE,,,,,,,
183.0,0.0,2024-04-12 14:55:01.596388,2024-04-12 14:55:01.669379,0 days 00:00:00.072991,10.0,50.0,0.1,0.59,0.5,COMPLETE,,,,,,,
184.0,0.0,2024-04-12 14:55:01.670379,2024-04-12 14:55:01.751377,0 days 00:00:00.080998,10.0,60.0,0.2,0.53,0.4,COMPLETE,,,,,,,
185.0,0.0,2024-04-12 14:55:01.752376,2024-04-12 14:55:01.822380,0 days 00:00:00.070004,10.0,40.0,0.1,0.65,0.6,COMPLETE,,,,,,,
186.0,0.0,2024-04-12 14:55:01.823380,2024-04-12 14:55:01.885354,0 days 00:00:00.061974,10.0,20.0,0.4,0.93,1.0,COMPLETE,,,,,,,
187.0,0.0,2024-04-12 14:55:01.887355,2024-04-12 14:55:01.949377,0 days 00:00:00.062022,20.0,10.0,0.5,0.7100000000000001,0.7000000000000001,COMPLETE,,,,,,,
188.0,0.0,2024-04-12 14:55:01.950377,2024-04-12 14:55:02.067379,0 days 00:00:00.117002,50.0,30.0,1.0,0.11,0.30000000000000004,COMPLETE,,,,,,,
189.0,0.0,2024-04-12 14:55:02.068381,2024-04-12 14:55:02.131375,0 days 00:00:00.062994,10.0,20.0,0.6,0.75,0.4,COMPLETE,,,,,,,
190.0,0.0,2024-04-12 14:55:02.132355,2024-04-12 14:55:02.274380,0 days 00:00:00.142025,30.0,60.0,0.2,0.51,0.8,COMPLETE,,,,,,,
191.0,0.0,2024-04-12 14:55:02.275378,2024-04-12 14:55:02.371380,0 days 00:00:00.096002,30.0,30.0,0.7000000000000001,0.85,0.2,COMPLETE,,,,,,,
192.0,0.0,2024-04-12 14:55:02.372392,2024-04-12 14:55:02.467379,0 days 00:00:00.094987,30.0,30.0,0.8,0.79,0.2,COMPLETE,,,,,,,
193.0,0.0,2024-04-12 14:55:02.468379,2024-04-12 14:55:02.563379,0 days 00:00:00.095000,30.0,30.0,0.7000000000000001,0.87,0.2,COMPLETE,,,,,,,
194.0,0.0,2024-04-12 14:55:02.564381,2024-04-12 14:55:02.661379,0 days 00:00:00.096998,30.0,30.0,0.7000000000000001,0.6900000000000001,0.2,COMPLETE,,,,,,,
195.0,0.0,2024-04-12 14:55:02.662378,2024-04-12 14:55:02.738381,0 days 00:00:00.076003,20.0,20.0,0.9,0.89,0.1,COMPLETE,,,,,,,
196.0,0.0,2024-04-12 14:55:02.739380,2024-04-12 14:55:02.836379,0 days 00:00:00.096999,20.0,50.0,0.8,0.39,0.6,COMPLETE,,,,,,,
197.0,0.0,2024-04-12 14:55:02.837379,2024-04-12 14:55:03.001380,0 days 00:00:00.164001,60.0,40.0,0.6,0.81,1.0,COMPLETE,,,,,,,
198.0,0.0,2024-04-12 14:55:03.003380,2024-04-12 14:55:03.112380,0 days 00:00:00.109000,40.0,30.0,0.7000000000000001,0.61,0.1,COMPLETE,,,,,,,
199.0,0.0,2024-04-12 14:55:03.113379,2024-04-12 14:55:03.181379,0 days 00:00:00.068000,10.0,20.0,0.4,0.91,0.9,COMPLETE,,,,,,,
200.0,0.0,2024-04-12 14:55:03.182379,2024-04-12 14:55:03.275381,0 days 00:00:00.093002,30.0,30.0,0.30000000000000004,0.33,0.5,COMPLETE,,,,,,,
201.0,0.0,2024-04-12 14:55:03.276379,2024-04-12 14:55:03.348379,0 days 00:00:00.072000,20.0,20.0,0.30000000000000004,0.67,0.6,COMPLETE,,,,,,,
202.0,0.0,2024-04-12 14:55:03.349384,2024-04-12 14:55:03.422379,0 days 00:00:00.072995,20.0,20.0,0.30000000000000004,0.99,0.7000000000000001,COMPLETE,,,,,,,
203.0,0.0,2024-04-12 14:55:03.423379,2024-04-12 14:55:03.495990,0 days 00:00:00.072611,20.0,20.0,0.30000000000000004,0.77,0.8,COMPLETE,,,,,,,
204.0,0.0,2024-04-12 14:55:03.497163,2024-04-12 14:55:03.573134,0 days 00:00:00.075971,20.0,20.0,0.4,0.93,0.7000000000000001,COMPLETE,,,,,,,
205.0,0.0,2024-04-12 14:55:03.574134,2024-04-12 14:55:03.638138,0 days 00:00:00.064004,20.0,10.0,0.30000000000000004,0.97,1.0,COMPLETE,,,,,,,
206.0,0.0,2024-04-12 14:55:03.639138,2024-04-12 14:55:03.709137,0 days 00:00:00.069999,10.0,40.0,0.2,0.73,0.4,COMPLETE,,,,,,,
207.0,0.0,2024-04-12 14:55:03.711139,2024-04-12 14:55:03.853136,0 days 00:00:00.141997,30.0,60.0,0.6,0.97,0.30000000000000004,COMPLETE,,,,,,,
208.0,0.0,2024-04-12 14:55:03.854135,2024-04-12 14:55:03.947113,0 days 00:00:00.092978,40.0,20.0,0.5,0.9500000000000001,0.5,COMPLETE,,,,,,,
209.0,0.0,2024-04-12 14:55:03.949138,2024-04-12 14:55:04.015137,0 days 00:00:00.065999,10.0,30.0,0.7000000000000001,0.15000000000000002,0.2,COMPLETE,,,,,,,
210.0,0.0,2024-04-12 14:55:04.016139,2024-04-12 14:55:04.088137,0 days 00:00:00.071998,20.0,20.0,0.2,0.43,0.8,COMPLETE,,,,,,,
211.0,0.0,2024-04-12 14:55:04.089137,2024-04-12 14:55:04.179138,0 days 00:00:00.090001,40.0,20.0,0.7000000000000001,0.31,0.4,COMPLETE,,,,,,,
212.0,0.0,2024-04-12 14:55:04.181137,2024-04-12 14:55:04.275137,0 days 00:00:00.094000,40.0,20.0,0.7000000000000001,0.35000000000000003,0.30000000000000004,COMPLETE,,,,,,,
213.0,0.0,2024-04-12 14:55:04.276137,2024-04-12 14:55:04.366138,0 days 00:00:00.090001,40.0,20.0,0.7000000000000001,0.29000000000000004,0.2,COMPLETE,,,,,,,
214.0,0.0,2024-04-12 14:55:04.368137,2024-04-12 14:55:04.458137,0 days 00:00:00.090000,40.0,20.0,0.8,0.27,0.1,COMPLETE,,,,,,,
215.0,0.0,2024-04-12 14:55:04.459139,2024-04-12 14:55:04.529139,0 days 00:00:00.070000,30.0,10.0,0.6,0.37,0.4,COMPLETE,,,,,,,
216.0,0.0,2024-04-12 14:55:04.530139,2024-04-12 14:55:04.619138,0 days 00:00:00.088999,20.0,40.0,0.4,0.55,0.8,COMPLETE,,,,,,,
217.0,0.0,2024-04-12 14:55:04.620137,2024-04-12 14:55:04.747137,0 days 00:00:00.127000,50.0,30.0,0.7000000000000001,0.47000000000000003,1.0,COMPLETE,,,,,,,
218.0,0.0,2024-04-12 14:55:04.748137,2024-04-12 14:55:04.838127,0 days 00:00:00.089990,40.0,20.0,0.1,0.25,0.30000000000000004,COMPLETE,,,,,,,
219.0,0.0,2024-04-12 14:55:04.839137,2024-04-12 14:55:04.903139,0 days 00:00:00.064002,10.0,20.0,0.9,0.7100000000000001,0.6,COMPLETE,,,,,,,
220.0,0.0,2024-04-12 14:55:04.904137,2024-04-12 14:55:05.004138,0 days 00:00:00.100001,20.0,50.0,0.30000000000000004,0.65,0.7000000000000001,COMPLETE,,,,,,,
221.0,0.0,2024-04-12 14:55:05.005138,2024-04-12 14:55:05.117139,0 days 00:00:00.112001,60.0,20.0,0.7000000000000001,0.35000000000000003,0.30000000000000004,COMPLETE,,,,,,,
222.0,0.0,2024-04-12 14:55:05.118121,2024-04-12 14:55:05.219139,0 days 00:00:00.101018,50.0,20.0,0.8,0.41000000000000003,0.30000000000000004,COMPLETE,,,,,,,
223.0,0.0,2024-04-12 14:55:05.220137,2024-04-12 14:55:05.316134,0 days 00:00:00.095997,40.0,20.0,0.9,0.39,0.30000000000000004,COMPLETE,,,,,,,
224.0,0.0,2024-04-12 14:55:05.317134,2024-04-12 14:55:05.431139,0 days 00:00:00.114005,60.0,20.0,0.8,0.45,0.30000000000000004,COMPLETE,,,,,,,
225.0,0.0,2024-04-12 14:55:05.432138,2024-04-12 14:55:05.554111,0 days 00:00:00.121973,50.0,30.0,0.6,0.33,0.2,COMPLETE,,,,,,,
226.0,0.0,2024-04-12 14:55:05.556137,2024-04-12 14:55:05.630438,0 days 00:00:00.074301,30.0,10.0,1.0,0.49,0.6,COMPLETE,,,,,,,
227.0,0.0,2024-04-12 14:55:05.631601,2024-04-12 14:55:05.716470,0 days 00:00:00.084869,10.0,60.0,0.4,0.39,0.4,COMPLETE,,,,,,,
228.0,0.0,2024-04-12 14:55:05.717468,2024-04-12 14:55:05.809469,0 days 00:00:00.092001,20.0,40.0,0.5,0.8300000000000001,1.0,COMPLETE,,,,,,,
229.0,0.0,2024-04-12 14:55:05.810469,2024-04-12 14:55:05.913470,0 days 00:00:00.103001,50.0,20.0,0.1,0.79,0.1,COMPLETE,,,,,,,
230.0,0.0,2024-04-12 14:55:05.915469,2024-04-12 14:55:05.992465,0 days 00:00:00.076996,10.0,30.0,0.8,0.6900000000000001,0.8,COMPLETE,,,,,,,
231.0,0.0,2024-04-12 14:55:05.993467,2024-04-12 14:55:06.100470,0 days 00:00:00.107003,40.0,30.0,0.6,0.21000000000000002,0.2,COMPLETE,,,,,,,
232.0,0.0,2024-04-12 14:55:06.101469,2024-04-12 14:55:06.209470,0 days 00:00:00.108001,40.0,30.0,0.6,0.17,0.2,COMPLETE,,,,,,,
233.0,0.0,2024-04-12 14:55:06.210469,2024-04-12 14:55:06.317468,0 days 00:00:00.106999,40.0,30.0,0.6,0.06999999999999999,0.2,COMPLETE,,,,,,,
234.0,0.0,2024-04-12 14:55:06.319470,2024-04-12 14:55:06.429470,0 days 00:00:00.110000,40.0,30.0,0.6,0.03,0.2,COMPLETE,,,,,,,
235.0,0.0,2024-04-12 14:55:06.430468,2024-04-12 14:55:06.521469,0 days 00:00:00.091001,40.0,20.0,0.7000000000000001,0.09,0.9,COMPLETE,,,,,,,
236.0,0.0,2024-04-12 14:55:06.522470,2024-04-12 14:55:06.609465,0 days 00:00:00.086995,30.0,20.0,0.5,0.85,0.5,COMPLETE,,,,,,,
237.0,0.0,2024-04-12 14:55:06.610466,2024-04-12 14:55:06.680470,0 days 00:00:00.070004,10.0,30.0,0.4,0.9500000000000001,0.30000000000000004,COMPLETE,,,,,,,
238.0,0.0,2024-04-12 14:55:06.682470,2024-04-12 14:55:06.748468,0 days 00:00:00.065998,20.0,10.0,0.7000000000000001,0.67,0.2,COMPLETE,,,,,,,
239.0,0.0,2024-04-12 14:55:06.749470,2024-04-12 14:55:06.882442,0 days 00:00:00.132972,40.0,40.0,0.30000000000000004,0.73,0.7000000000000001,COMPLETE,,,,,,,
240.0,0.0,2024-04-12 14:55:06.884442,2024-04-12 14:55:06.966468,0 days 00:00:00.082026,10.0,60.0,0.6,0.21000000000000002,0.4,COMPLETE,,,,,,,
241.0,0.0,2024-04-12 14:55:06.968476,2024-04-12 14:55:07.035470,0 days 00:00:00.066994,20.0,10.0,0.5,0.5700000000000001,0.30000000000000004,COMPLETE,,,,,,,
242.0,0.0,2024-04-12 14:55:07.036470,2024-04-12 14:55:07.119470,0 days 00:00:00.083000,50.0,10.0,0.5,0.63,0.30000000000000004,COMPLETE,,,,,,,
243.0,0.0,2024-04-12 14:55:07.121468,2024-04-12 14:55:07.206470,0 days 00:00:00.085002,50.0,10.0,0.5,0.53,0.30000000000000004,COMPLETE,,,,,,,
244.0,0.0,2024-04-12 14:55:07.208469,2024-04-12 14:55:07.295478,0 days 00:00:00.087009,50.0,10.0,0.4,0.89,0.1,COMPLETE,,,,,,,
245.0,0.0,2024-04-12 14:55:07.296470,2024-04-12 14:55:07.380468,0 days 00:00:00.083998,50.0,10.0,0.5,0.59,0.2,COMPLETE,,,,,,,
246.0,0.0,2024-04-12 14:55:07.381469,2024-04-12 14:55:07.480469,0 days 00:00:00.099000,30.0,30.0,0.6,0.6900000000000001,0.30000000000000004,COMPLETE,,,,,,,
247.0,0.0,2024-04-12 14:55:07.481471,2024-04-12 14:55:07.655468,0 days 00:00:00.173997,50.0,50.0,0.4,0.7100000000000001,1.0,COMPLETE,,,,,,,
248.0,0.0,2024-04-12 14:55:07.656469,2024-04-12 14:55:07.733971,0 days 00:00:00.077502,20.0,20.0,1.0,0.37,0.30000000000000004,COMPLETE,,,,,,,
249.0,0.0,2024-04-12 14:55:07.735610,2024-04-12 14:55:07.810675,0 days 00:00:00.075065,10.0,30.0,0.7000000000000001,0.75,0.9,COMPLETE,,,,,,,
250.0,0.0,2024-04-12 14:55:07.811688,2024-04-12 14:55:07.880239,0 days 00:00:00.068551,20.0,10.0,0.2,0.31,0.8,COMPLETE,,,,,,,
251.0,0.0,2024-04-12 14:55:07.881237,2024-04-12 14:55:07.987237,0 days 00:00:00.106000,50.0,20.0,0.1,0.65,0.4,COMPLETE,,,,,,,
252.0,0.0,2024-04-12 14:55:07.988238,2024-04-12 14:55:08.084214,0 days 00:00:00.095976,30.0,30.0,0.6,0.11,0.6,COMPLETE,,,,,,,
253.0,0.0,2024-04-12 14:55:08.085239,2024-04-12 14:55:08.216237,0 days 00:00:00.130998,40.0,40.0,0.30000000000000004,0.61,1.0,COMPLETE,,,,,,,
254.0,0.0,2024-04-12 14:55:08.218240,2024-04-12 14:55:08.288237,0 days 00:00:00.069997,10.0,20.0,0.5,0.43,0.2,COMPLETE,,,,,,,
255.0,0.0,2024-04-12 14:55:08.289213,2024-04-12 14:55:08.405239,0 days 00:00:00.116026,20.0,50.0,0.9,0.99,0.1,COMPLETE,,,,,,,
256.0,0.0,2024-04-12 14:55:08.406237,2024-04-12 14:55:08.571237,0 days 00:00:00.165000,40.0,60.0,0.7000000000000001,0.23,0.5,COMPLETE,,,,,,,
257.0,0.0,2024-04-12 14:55:08.572237,2024-04-12 14:55:08.689245,0 days 00:00:00.117008,60.0,20.0,0.5,0.51,0.8,COMPLETE,,,,,,,
258.0,0.0,2024-04-12 14:55:08.691213,2024-04-12 14:55:08.793247,0 days 00:00:00.102034,30.0,30.0,0.4,0.93,0.7000000000000001,COMPLETE,,,,,,,
259.0,0.0,2024-04-12 14:55:08.794237,2024-04-12 14:55:08.871238,0 days 00:00:00.077001,10.0,40.0,0.7000000000000001,0.79,0.6,COMPLETE,,,,,,,
260.0,0.0,2024-04-12 14:55:08.872238,2024-04-12 14:55:08.949239,0 days 00:00:00.077001,20.0,20.0,0.9,0.67,0.30000000000000004,COMPLETE,,,,,,,
261.0,0.0,2024-04-12 14:55:08.950237,2024-04-12 14:55:09.014238,0 days 00:00:00.064001,10.0,10.0,0.1,0.81,0.4,COMPLETE,,,,,,,
262.0,0.0,2024-04-12 14:55:09.016241,2024-04-12 14:55:09.125238,0 days 00:00:00.108997,40.0,30.0,0.6,0.15000000000000002,0.2,COMPLETE,,,,,,,
263.0,0.0,2024-04-12 14:55:09.126239,2024-04-12 14:55:09.203237,0 days 00:00:00.076998,20.0,20.0,0.30000000000000004,0.55,1.0,COMPLETE,,,,,,,
264.0,0.0,2024-04-12 14:55:09.204239,2024-04-12 14:55:09.276238,0 days 00:00:00.071999,30.0,10.0,0.6,0.19,0.30000000000000004,COMPLETE,,,,,,,
265.0,0.0,2024-04-12 14:55:09.277238,2024-04-12 14:55:09.353238,0 days 00:00:00.076000,20.0,20.0,0.2,0.35000000000000003,0.9,COMPLETE,,,,,,,
266.0,0.0,2024-04-12 14:55:09.354237,2024-04-12 14:55:09.427237,0 days 00:00:00.073000,10.0,30.0,0.8,0.91,0.1,COMPLETE,,,,,,,
267.0,0.0,2024-04-12 14:55:09.428239,2024-04-12 14:55:09.578237,0 days 00:00:00.149998,50.0,40.0,0.4,0.73,0.2,COMPLETE,,,,,,,
268.0,0.0,2024-04-12 14:55:09.580238,2024-04-12 14:55:09.661239,0 days 00:00:00.081001,10.0,50.0,0.7000000000000001,0.59,0.8,COMPLETE,,,,,,,
269.0,0.0,2024-04-12 14:55:09.662238,2024-04-12 14:55:09.825239,0 days 00:00:00.163001,40.0,60.0,0.30000000000000004,0.05,0.5,COMPLETE,,,,,,,
270.0,0.0,2024-04-12 14:55:09.826237,2024-04-12 14:55:09.920956,0 days 00:00:00.094719,30.0,20.0,0.8,0.47000000000000003,0.6,COMPLETE,,,,,,,
271.0,0.0,2024-04-12 14:55:09.922957,2024-04-12 14:55:10.015629,0 days 00:00:00.092672,60.0,10.0,0.5,0.63,0.4,COMPLETE,,,,,,,
272.0,0.0,2024-04-12 14:55:10.016628,2024-04-12 14:55:10.102629,0 days 00:00:00.086001,20.0,30.0,0.4,0.75,1.0,COMPLETE,,,,,,,
273.0,0.0,2024-04-12 14:55:10.103628,2024-04-12 14:55:10.197629,0 days 00:00:00.094001,20.0,40.0,0.6,0.31,0.30000000000000004,COMPLETE,,,,,,,
274.0,0.0,2024-04-12 14:55:10.198629,2024-04-12 14:55:10.272629,0 days 00:00:00.074000,10.0,30.0,0.7000000000000001,0.9500000000000001,0.7000000000000001,COMPLETE,,,,,,,
275.0,0.0,2024-04-12 14:55:10.273629,2024-04-12 14:55:10.376630,0 days 00:00:00.103001,50.0,20.0,0.5,0.27,0.2,COMPLETE,,,,,,,
276.0,0.0,2024-04-12 14:55:10.377630,2024-04-12 14:55:10.520629,0 days 00:00:00.142999,30.0,60.0,0.1,0.6900000000000001,0.4,COMPLETE,,,,,,,
277.0,0.0,2024-04-12 14:55:10.521605,2024-04-12 14:55:10.603628,0 days 00:00:00.082023,40.0,10.0,0.6,0.85,0.9,COMPLETE,,,,,,,
278.0,0.0,2024-04-12 14:55:10.604629,2024-04-12 14:55:10.683630,0 days 00:00:00.079001,20.0,20.0,0.4,0.87,0.1,COMPLETE,,,,,,,
279.0,0.0,2024-04-12 14:55:10.685630,2024-04-12 14:55:10.760630,0 days 00:00:00.075000,10.0,30.0,1.0,0.7100000000000001,1.0,COMPLETE,,,,,,,
280.0,0.0,2024-04-12 14:55:10.761629,2024-04-12 14:55:10.918631,0 days 00:00:00.157002,40.0,50.0,0.9,0.77,0.7000000000000001,COMPLETE,,,,,,,
281.0,0.0,2024-04-12 14:55:10.919630,2024-04-12 14:55:11.009629,0 days 00:00:00.089999,30.0,20.0,0.4,0.33,0.8,COMPLETE,,,,,,,
282.0,0.0,2024-04-12 14:55:11.010632,2024-04-12 14:55:11.075629,0 days 00:00:00.064997,10.0,10.0,0.2,0.25,0.5,COMPLETE,,,,,,,
283.0,0.0,2024-04-12 14:55:11.076630,2024-04-12 14:55:11.172603,0 days 00:00:00.095973,20.0,40.0,0.30000000000000004,0.41000000000000003,0.2,COMPLETE,,,,,,,
284.0,0.0,2024-04-12 14:55:11.173630,2024-04-12 14:55:11.265630,0 days 00:00:00.092000,20.0,30.0,0.8,0.51,0.30000000000000004,COMPLETE,,,,,,,
285.0,0.0,2024-04-12 14:55:11.266629,2024-04-12 14:55:11.372629,0 days 00:00:00.106000,50.0,20.0,0.7000000000000001,0.17,0.1,COMPLETE,,,,,,,
286.0,0.0,2024-04-12 14:55:11.373632,2024-04-12 14:55:11.475605,0 days 00:00:00.101973,30.0,30.0,0.5,0.45,0.4,COMPLETE,,,,,,,
287.0,0.0,2024-04-12 14:55:11.477605,2024-04-12 14:55:11.563601,0 days 00:00:00.085996,40.0,10.0,0.6,0.37,0.30000000000000004,COMPLETE,,,,,,,
288.0,0.0,2024-04-12 14:55:11.564601,2024-04-12 14:55:11.643629,0 days 00:00:00.079028,10.0,40.0,0.1,0.97,0.2,COMPLETE,,,,,,,
289.0,0.0,2024-04-12 14:55:11.644630,2024-04-12 14:55:11.763630,0 days 00:00:00.119000,20.0,60.0,0.7000000000000001,0.8300000000000001,0.6,COMPLETE,,,,,,,
290.0,0.0,2024-04-12 14:55:11.764629,2024-04-12 14:55:11.833630,0 days 00:00:00.069001,10.0,20.0,0.30000000000000004,0.13,0.8,COMPLETE,,,,,,,
291.0,0.0,2024-04-12 14:55:11.834630,2024-04-12 14:55:11.925628,0 days 00:00:00.090998,30.0,20.0,0.6,0.89,1.0,COMPLETE,,,,,,,
292.0,0.0,2024-04-12 14:55:11.926630,2024-04-12 14:55:12.072592,0 days 00:00:00.145962,60.0,30.0,0.9,0.65,0.30000000000000004,COMPLETE,,,,,,,
293.0,0.0,2024-04-12 14:55:12.073758,2024-04-12 14:55:12.173609,0 days 00:00:00.099851,40.0,20.0,0.4,0.6900000000000001,0.6,COMPLETE,,,,,,,
294.0,0.0,2024-04-12 14:55:12.174610,2024-04-12 14:55:12.263608,0 days 00:00:00.088998,20.0,30.0,0.5,0.5700000000000001,0.9,COMPLETE,,,,,,,
295.0,0.0,2024-04-12 14:55:12.264609,2024-04-12 14:55:12.329611,0 days 00:00:00.065002,10.0,10.0,0.6,0.49,0.7000000000000001,COMPLETE,,,,,,,
