number,value,datetime_start,datetime_complete,duration,params_Max_iter,params_SearchAgents_no,params_ap,params_e_loss,params_s_force,state,SearchAgents_no,Max_iter,s_force,e_loss,ap,best_value,record_type
148.0,0.0,2024-04-12 12:51:22.345271,2024-04-12 12:51:22.666296,0 days 00:00:00.321025,70.0,70.0,0.98,0.6900000000000001,0.42000000000000004,COMPLETE,,,,,,,
149.0,0.0,2024-04-12 12:51:22.667272,2024-04-12 12:51:22.870270,0 days 00:00:00.202998,40.0,70.0,0.6,0.8300000000000001,0.9,COMPLETE,,,,,,,
150.0,0.0,2024-04-12 12:51:22.871293,2024-04-12 12:51:22.986292,0 days 00:00:00.114999,20.0,60.0,0.8,0.99,0.82,COMPLETE,,,,,,,
151.0,0.0,2024-04-12 12:51:22.988272,2024-04-12 12:51:23.301270,0 days 00:00:00.312998,100.0,50.0,0.54,0.15000000000000002,0.98,COMPLETE,,,,,,,
152.0,0.0,2024-04-12 12:51:23.302271,2024-04-12 12:51:23.574269,0 days 00:00:00.271998,80.0,50.0,0.48,0.25,1.0,COMPLETE,,,,,,,
153.0,0.0,2024-04-12 12:51:23.576270,2024-04-12 12:51:23.766272,0 days 00:00:00.190002,90.0,30.0,0.36,0.21000000000000002,0.96,COMPLETE,,,,,,,
154.0,0.0,2024-04-12 12:51:23.768271,2024-04-12 12:51:24.034484,0 days 00:00:00.266213,100.0,40.0,0.5,0.45,1.0,COMPLETE,,,,,,,
155.0,0.0,2024-04-12 12:51:24.035483,2024-04-12 12:51:24.292505,0 days 00:00:00.257022,80.0,50.0,0.52,0.17,0.86,COMPLETE,,,,,,,
156.0,0.0,2024-04-12 12:51:24.293505,2024-04-12 12:51:24.894510,0 days 00:00:00.601005,100.0,100.0,0.86,0.29000000000000004,0.45999999999999996,COMPLETE,,,,,,,
157.0,0.0,2024-04-12 12:51:24.896486,2024-04-12 12:51:25.194504,0 days 00:00:00.298018,90.0,50.0,0.56,0.33,0.26,COMPLETE,,,,,,,
158.0,0.0,2024-04-12 12:51:25.196485,2024-04-12 12:51:25.487489,0 days 00:00:00.291004,80.0,60.0,0.18,0.01,0.16,COMPLETE,,,,,,,
159.0,0.0,2024-04-12 12:51:25.489485,2024-04-12 12:51:25.594509,0 days 00:00:00.105024,100.0,10.0,0.42000000000000004,0.19,0.36,COMPLETE,,,,,,,
160.0,0.0,2024-04-12 12:51:25.596486,2024-04-12 12:51:25.667483,0 days 00:00:00.070997,20.0,20.0,0.72,0.51,0.76,COMPLETE,,,,,,,
161.0,0.0,2024-04-12 12:51:25.668482,2024-04-12 12:51:25.973411,0 days 00:00:00.304929,50.0,90.0,0.14,0.89,0.2,COMPLETE,,,,,,,
162.0,0.0,2024-04-12 12:51:25.974500,2024-04-12 12:51:26.340534,0 days 00:00:00.366034,60.0,100.0,0.1,0.05,0.22,COMPLETE,,,,,,,
163.0,0.0,2024-04-12 12:51:26.341535,2024-04-12 12:51:26.614535,0 days 00:00:00.273000,50.0,80.0,0.16,0.27,0.24000000000000002,COMPLETE,,,,,,,
164.0,0.0,2024-04-12 12:51:26.615533,2024-04-12 12:51:26.925534,0 days 00:00:00.310001,50.0,90.0,0.58,0.9500000000000001,0.30000000000000004,COMPLETE,,,,,,,
165.0,0.0,2024-04-12 12:51:26.926535,2024-04-12 12:51:27.205557,0 days 00:00:00.279022,40.0,100.0,0.2,0.93,0.6799999999999999,COMPLETE,,,,,,,
166.0,0.0,2024-04-12 12:51:27.207535,2024-04-12 12:51:27.408533,0 days 00:00:00.200998,90.0,30.0,0.62,0.9500000000000001,0.28,COMPLETE,,,,,,,
167.0,0.0,2024-04-12 12:51:27.409559,2024-04-12 12:51:27.638533,0 days 00:00:00.228974,40.0,80.0,0.66,0.85,0.32,COMPLETE,,,,,,,
168.0,0.0,2024-04-12 12:51:27.640535,2024-04-12 12:51:28.080011,0 days 00:00:00.439476,100.0,70.0,0.33999999999999997,0.47000000000000003,0.64,COMPLETE,,,,,,,
169.0,0.0,2024-04-12 12:51:28.081011,2024-04-12 12:51:28.301366,0 days 00:00:00.220355,30.0,100.0,0.7,0.99,0.36,COMPLETE,,,,,,,
170.0,0.0,2024-04-12 12:51:28.302377,2024-04-12 12:51:28.587346,0 days 00:00:00.284969,60.0,70.0,0.12000000000000001,0.97,0.18,COMPLETE,,,,,,,
171.0,0.0,2024-04-12 12:51:28.588346,2024-04-12 12:51:28.874365,0 days 00:00:00.286019,70.0,60.0,0.32,0.7100000000000001,0.7,COMPLETE,,,,,,,
172.0,0.0,2024-04-12 12:51:28.875344,2024-04-12 12:51:29.202366,0 days 00:00:00.327022,80.0,60.0,0.38,0.77,0.6,COMPLETE,,,,,,,
173.0,0.0,2024-04-12 12:51:29.203365,2024-04-12 12:51:29.288344,0 days 00:00:00.084979,10.0,60.0,0.30000000000000004,0.81,0.72,COMPLETE,,,,,,,
174.0,0.0,2024-04-12 12:51:29.289345,2024-04-12 12:51:29.424344,0 days 00:00:00.134999,20.0,60.0,0.44000000000000006,0.67,0.8,COMPLETE,,,,,,,
175.0,0.0,2024-04-12 12:51:29.426343,2024-04-12 12:51:29.700366,0 days 00:00:00.274023,80.0,50.0,0.33999999999999997,0.75,0.88,COMPLETE,,,,,,,
176.0,0.0,2024-04-12 12:51:29.701368,2024-04-12 12:51:29.834367,0 days 00:00:00.132999,50.0,30.0,0.45999999999999996,0.73,0.6799999999999999,COMPLETE,,,,,,,
177.0,0.0,2024-04-12 12:51:29.836344,2024-04-12 12:51:30.240480,0 days 00:00:00.404136,70.0,90.0,0.84,0.87,0.84,COMPLETE,,,,,,,
178.0,0.0,2024-04-12 12:51:30.241610,2024-04-12 12:51:30.482270,0 days 00:00:00.240660,90.0,40.0,0.26,0.23,0.74,COMPLETE,,,,,,,
179.0,0.0,2024-04-12 12:51:30.483267,2024-04-12 12:51:30.991267,0 days 00:00:00.508000,100.0,80.0,0.36,0.79,0.96,COMPLETE,,,,,,,
180.0,0.0,2024-04-12 12:51:30.992268,2024-04-12 12:51:31.197292,0 days 00:00:00.205024,40.0,70.0,0.4,0.31,0.12000000000000001,COMPLETE,,,,,,,
181.0,0.0,2024-04-12 12:51:31.198267,2024-04-12 12:51:31.446269,0 days 00:00:00.248002,40.0,90.0,0.96,0.41000000000000003,0.54,COMPLETE,,,,,,,
182.0,0.0,2024-04-12 12:51:31.447269,2024-04-12 12:51:31.699267,0 days 00:00:00.251998,40.0,90.0,0.88,0.51,0.54,COMPLETE,,,,,,,
183.0,0.0,2024-04-12 12:51:31.701269,2024-04-12 12:51:31.862293,0 days 00:00:00.161024,20.0,100.0,0.84,0.55,0.48,COMPLETE,,,,,,,
184.0,0.0,2024-04-12 12:51:31.863292,2024-04-12 12:51:32.114267,0 days 00:00:00.250975,40.0,90.0,0.6799999999999999,0.59,0.5,COMPLETE,,,,,,,
185.0,0.0,2024-04-12 12:51:32.115267,2024-04-12 12:51:32.416375,0 days 00:00:00.301108,50.0,90.0,1.0,0.5700000000000001,0.28,COMPLETE,,,,,,,
186.0,0.0,2024-04-12 12:51:32.417371,2024-04-12 12:51:32.975350,0 days 00:00:00.557979,90.0,100.0,0.8,0.91,0.58,COMPLETE,,,,,,,
187.0,0.0,2024-04-12 12:51:32.976349,2024-04-12 12:51:33.137371,0 days 00:00:00.161022,30.0,70.0,0.42000000000000004,0.63,0.44000000000000006,COMPLETE,,,,,,,
188.0,0.0,2024-04-12 12:51:33.139348,2024-04-12 12:51:33.376375,0 days 00:00:00.237027,70.0,50.0,0.76,0.25,1.0,COMPLETE,,,,,,,
189.0,0.0,2024-04-12 12:51:33.377352,2024-04-12 12:51:33.525370,0 days 00:00:00.148018,80.0,20.0,0.74,0.37,0.42000000000000004,COMPLETE,,,,,,,
190.0,0.0,2024-04-12 12:51:33.526350,2024-04-12 12:51:34.018375,0 days 00:00:00.492025,100.0,80.0,0.12000000000000001,0.61,0.38,COMPLETE,,,,,,,
191.0,0.0,2024-04-12 12:51:34.019351,2024-04-12 12:51:34.093373,0 days 00:00:00.074022,10.0,40.0,0.28,0.09,0.7,COMPLETE,,,,,,,
192.0,0.0,2024-04-12 12:51:34.094371,2024-04-12 12:51:34.167375,0 days 00:00:00.073004,10.0,40.0,0.26,0.19,0.76,COMPLETE,,,,,,,
193.0,0.0,2024-04-12 12:51:34.168375,2024-04-12 12:51:34.273348,0 days 00:00:00.104973,30.0,30.0,0.22,0.06999999999999999,0.98,COMPLETE,,,,,,,
194.0,0.0,2024-04-12 12:51:34.274348,2024-04-12 12:51:34.428376,0 days 00:00:00.154028,40.0,50.0,0.30000000000000004,0.03,0.72,COMPLETE,,,,,,,
195.0,0.0,2024-04-12 12:51:34.429348,2024-04-12 12:51:34.502676,0 days 00:00:00.073328,10.0,30.0,0.16,0.23,0.66,COMPLETE,,,,,,,
196.0,0.0,2024-04-12 12:51:34.503784,2024-04-12 12:51:34.598619,0 days 00:00:00.094835,20.0,40.0,0.1,0.13,0.8,COMPLETE,,,,,,,
197.0,0.0,2024-04-12 12:51:34.600621,2024-04-12 12:51:34.759596,0 days 00:00:00.158975,60.0,30.0,0.82,0.6900000000000001,0.24000000000000002,COMPLETE,,,,,,,
198.0,0.0,2024-04-12 12:51:34.760595,2024-04-12 12:51:34.868595,0 days 00:00:00.108000,20.0,50.0,0.78,0.21000000000000002,0.52,COMPLETE,,,,,,,
199.0,0.0,2024-04-12 12:51:34.869597,2024-04-12 12:51:34.955620,0 days 00:00:00.086023,10.0,60.0,0.94,0.79,0.74,COMPLETE,,,,,,,
200.0,0.0,2024-04-12 12:51:34.957596,2024-04-12 12:51:35.278595,0 days 00:00:00.320999,50.0,100.0,0.32,0.15000000000000002,0.82,COMPLETE,,,,,,,
201.0,0.0,2024-04-12 12:51:35.279595,2024-04-12 12:51:35.575618,0 days 00:00:00.296023,60.0,70.0,0.45999999999999996,0.87,0.12000000000000001,COMPLETE,,,,,,,
202.0,0.0,2024-04-12 12:51:35.576618,2024-04-12 12:51:35.874338,0 days 00:00:00.297720,60.0,70.0,0.52,0.97,0.14,COMPLETE,,,,,,,
203.0,0.0,2024-04-12 12:51:35.875349,2024-04-12 12:51:36.151341,0 days 00:00:00.275992,50.0,80.0,0.5,0.85,0.64,COMPLETE,,,,,,,
204.0,0.0,2024-04-12 12:51:36.152346,2024-04-12 12:51:36.474343,0 days 00:00:00.321997,70.0,70.0,0.48,0.8300000000000001,0.56,COMPLETE,,,,,,,
205.0,0.0,2024-04-12 12:51:36.476318,2024-04-12 12:51:36.766831,0 days 00:00:00.290513,60.0,70.0,0.44000000000000006,0.27,0.86,COMPLETE,,,,,,,
206.0,0.0,2024-04-12 12:51:36.767831,2024-04-12 12:51:36.934829,0 days 00:00:00.166998,30.0,70.0,0.66,0.43,0.22,COMPLETE,,,,,,,
207.0,0.0,2024-04-12 12:51:36.935830,2024-04-12 12:51:37.486830,0 days 00:00:00.551000,100.0,90.0,0.54,0.55,0.1,COMPLETE,,,,,,,
208.0,0.0,2024-04-12 12:51:37.487852,2024-04-12 12:51:37.672830,0 days 00:00:00.184978,40.0,60.0,0.64,0.89,0.7,COMPLETE,,,,,,,
209.0,0.0,2024-04-12 12:51:37.673831,2024-04-12 12:51:37.951852,0 days 00:00:00.278021,40.0,100.0,0.7,0.93,0.16,COMPLETE,,,,,,,
210.0,0.0,2024-04-12 12:51:37.952852,2024-04-12 12:51:38.253854,0 days 00:00:00.301002,90.0,50.0,0.24000000000000002,0.8300000000000001,0.4,COMPLETE,,,,,,,
211.0,0.0,2024-04-12 12:51:38.254853,2024-04-12 12:51:38.322855,0 days 00:00:00.068002,10.0,20.0,0.1,0.9500000000000001,0.2,COMPLETE,,,,,,,
212.0,0.0,2024-04-12 12:51:38.323831,2024-04-12 12:51:38.387857,0 days 00:00:00.064026,10.0,10.0,0.12000000000000001,0.97,0.1,COMPLETE,,,,,,,
213.0,0.0,2024-04-12 12:51:38.388831,2024-04-12 12:51:38.450832,0 days 00:00:00.062001,10.0,10.0,0.14,0.97,0.28,COMPLETE,,,,,,,
214.0,0.0,2024-04-12 12:51:38.451832,2024-04-12 12:51:38.552855,0 days 00:00:00.101023,70.0,10.0,0.6,0.81,0.18,COMPLETE,,,,,,,
215.0,0.0,2024-04-12 12:51:38.553856,2024-04-12 12:51:38.623855,0 days 00:00:00.069999,20.0,10.0,0.48,0.99,0.78,COMPLETE,,,,,,,
216.0,0.0,2024-04-12 12:51:38.624832,2024-04-12 12:51:38.726231,0 days 00:00:00.101399,10.0,80.0,0.2,0.93,0.22,COMPLETE,,,,,,,
217.0,0.0,2024-04-12 12:51:38.727320,2024-04-12 12:51:39.162148,0 days 00:00:00.434828,100.0,70.0,0.5,0.17,0.32,COMPLETE,,,,,,,
218.0,0.0,2024-04-12 12:51:39.163147,2024-04-12 12:51:39.414334,0 days 00:00:00.251187,60.0,60.0,0.44000000000000006,0.25,0.94,COMPLETE,,,,,,,
219.0,0.0,2024-04-12 12:51:39.415335,2024-04-12 12:51:39.777336,0 days 00:00:00.362001,60.0,90.0,0.16,0.67,1.0,COMPLETE,,,,,,,
220.0,0.0,2024-04-12 12:51:39.778336,2024-04-12 12:51:40.277333,0 days 00:00:00.498997,80.0,100.0,0.58,0.59,0.26,COMPLETE,,,,,,,
221.0,0.0,2024-04-12 12:51:40.278335,2024-04-12 12:51:40.387337,0 days 00:00:00.109002,30.0,30.0,0.14,0.91,0.2,COMPLETE,,,,,,,
222.0,0.0,2024-04-12 12:51:40.388334,2024-04-12 12:51:40.517335,0 days 00:00:00.129001,40.0,30.0,0.24000000000000002,0.87,0.16,COMPLETE,,,,,,,
223.0,0.0,2024-04-12 12:51:40.518335,2024-04-12 12:51:40.610357,0 days 00:00:00.092022,20.0,30.0,0.2,0.99,0.14,COMPLETE,,,,,,,
224.0,0.0,2024-04-12 12:51:40.611335,2024-04-12 12:51:40.714336,0 days 00:00:00.103001,30.0,30.0,0.18,0.03,0.2,COMPLETE,,,,,,,
225.0,0.0,2024-04-12 12:51:40.715337,2024-04-12 12:51:40.881301,0 days 00:00:00.165964,50.0,40.0,0.88,0.9500000000000001,0.48,COMPLETE,,,,,,,
226.0,0.0,2024-04-12 12:51:40.883301,2024-04-12 12:51:40.993400,0 days 00:00:00.110099,40.0,20.0,0.98,0.77,0.18,COMPLETE,,,,,,,
227.0,0.0,2024-04-12 12:51:40.994398,2024-04-12 12:51:41.097396,0 days 00:00:00.102998,10.0,90.0,0.36,0.35000000000000003,0.14,COMPLETE,,,,,,,
228.0,0.0,2024-04-12 12:51:41.098374,2024-04-12 12:51:41.169395,0 days 00:00:00.071021,20.0,10.0,0.28,0.73,0.62,COMPLETE,,,,,,,
229.0,0.0,2024-04-12 12:51:41.170394,2024-04-12 12:51:41.597399,0 days 00:00:00.427005,100.0,70.0,0.84,0.21000000000000002,0.6799999999999999,COMPLETE,,,,,,,
230.0,0.0,2024-04-12 12:51:41.598375,2024-04-12 12:51:41.771397,0 days 00:00:00.173022,70.0,30.0,1.0,0.79,0.44000000000000006,COMPLETE,,,,,,,
231.0,0.0,2024-04-12 12:51:41.772373,2024-04-12 12:51:41.850395,0 days 00:00:00.078022,30.0,10.0,0.64,0.67,0.24000000000000002,COMPLETE,,,,,,,
232.0,0.0,2024-04-12 12:51:41.851374,2024-04-12 12:51:41.943398,0 days 00:00:00.092024,30.0,20.0,0.66,0.85,0.33999999999999997,COMPLETE,,,,,,,
233.0,0.0,2024-04-12 12:51:41.944375,2024-04-12 12:51:42.047376,0 days 00:00:00.103001,40.0,20.0,0.62,0.5700000000000001,0.30000000000000004,COMPLETE,,,,,,,
234.0,0.0,2024-04-12 12:51:42.048375,2024-04-12 12:51:42.155396,0 days 00:00:00.107021,30.0,30.0,0.38,0.53,0.26,COMPLETE,,,,,,,
235.0,0.0,2024-04-12 12:51:42.156373,2024-04-12 12:51:42.225398,0 days 00:00:00.069025,20.0,10.0,0.54,0.05,0.6,COMPLETE,,,,,,,
236.0,0.0,2024-04-12 12:51:42.226373,2024-04-12 12:51:42.450396,0 days 00:00:00.224023,30.0,100.0,0.42000000000000004,0.61,0.98,COMPLETE,,,,,,,
237.0,0.0,2024-04-12 12:51:42.451375,2024-04-12 12:51:42.641398,0 days 00:00:00.190023,80.0,30.0,0.6799999999999999,0.65,0.22,COMPLETE,,,,,,,
238.0,0.0,2024-04-12 12:51:42.643375,2024-04-12 12:51:42.794400,0 days 00:00:00.151025,40.0,40.0,0.1,0.89,0.28,COMPLETE,,,,,,,
239.0,0.0,2024-04-12 12:51:42.795400,2024-04-12 12:51:43.249449,0 days 00:00:00.454049,90.0,80.0,0.45999999999999996,0.7100000000000001,0.9,COMPLETE,,,,,,,
240.0,0.0,2024-04-12 12:51:43.250445,2024-04-12 12:51:43.391447,0 days 00:00:00.141002,30.0,50.0,0.52,0.91,0.58,COMPLETE,,,,,,,
241.0,0.0,2024-04-12 12:51:43.393424,2024-04-12 12:51:43.498449,0 days 00:00:00.105025,20.0,40.0,0.8,0.49,0.38,COMPLETE,,,,,,,
242.0,0.0,2024-04-12 12:51:43.499428,2024-04-12 12:51:43.591450,0 days 00:00:00.092022,20.0,30.0,0.22,0.93,0.45999999999999996,COMPLETE,,,,,,,
243.0,0.0,2024-04-12 12:51:43.592425,2024-04-12 12:51:43.673449,0 days 00:00:00.081024,20.0,20.0,0.86,0.31,0.42000000000000004,COMPLETE,,,,,,,
244.0,0.0,2024-04-12 12:51:43.675423,2024-04-12 12:51:43.872423,0 days 00:00:00.197000,50.0,50.0,0.94,0.87,0.4,COMPLETE,,,,,,,
245.0,0.0,2024-04-12 12:51:43.873444,2024-04-12 12:51:44.006423,0 days 00:00:00.132979,20.0,60.0,0.72,0.97,0.78,COMPLETE,,,,,,,
246.0,0.0,2024-04-12 12:51:44.008424,2024-04-12 12:51:44.454445,0 days 00:00:00.446021,100.0,70.0,0.32,0.27,0.36,COMPLETE,,,,,,,
247.0,0.0,2024-04-12 12:51:44.455446,2024-04-12 12:51:44.536444,0 days 00:00:00.080998,10.0,40.0,0.9,0.8300000000000001,0.52,COMPLETE,,,,,,,
248.0,0.0,2024-04-12 12:51:44.538424,2024-04-12 12:51:44.780444,0 days 00:00:00.242020,30.0,100.0,0.26,0.23,0.84,COMPLETE,,,,,,,
249.0,0.0,2024-04-12 12:51:44.782424,2024-04-12 12:51:44.936449,0 days 00:00:00.154025,20.0,90.0,0.96,0.11,0.76,COMPLETE,,,,,,,
250.0,0.0,2024-04-12 12:51:44.938426,2024-04-12 12:51:45.095449,0 days 00:00:00.157023,60.0,30.0,0.56,0.81,0.44000000000000006,COMPLETE,,,,,,,
251.0,0.0,2024-04-12 12:51:45.097334,2024-04-12 12:51:45.311878,0 days 00:00:00.214544,50.0,60.0,0.64,0.01,0.72,COMPLETE,,,,,,,
252.0,0.0,2024-04-12 12:51:45.313879,2024-04-12 12:51:45.802903,0 days 00:00:00.489024,100.0,80.0,0.92,0.45,0.82,COMPLETE,,,,,,,
253.0,0.0,2024-04-12 12:51:45.803881,2024-04-12 12:51:46.195879,0 days 00:00:00.391998,80.0,70.0,0.82,0.75,0.1,COMPLETE,,,,,,,
254.0,0.0,2024-04-12 12:51:46.196901,2024-04-12 12:51:46.470877,0 days 00:00:00.273976,40.0,100.0,0.12000000000000001,0.25,0.42000000000000004,COMPLETE,,,,,,,
255.0,0.0,2024-04-12 12:51:46.471900,2024-04-12 12:51:46.676900,0 days 00:00:00.205000,30.0,90.0,0.76,0.39,0.45999999999999996,COMPLETE,,,,,,,
256.0,0.0,2024-04-12 12:51:46.677906,2024-04-12 12:51:47.011905,0 days 00:00:00.333999,70.0,70.0,0.16,0.7100000000000001,0.12000000000000001,COMPLETE,,,,,,,
257.0,0.0,2024-04-12 12:51:47.013882,2024-04-12 12:51:47.085883,0 days 00:00:00.072001,10.0,20.0,0.6799999999999999,0.85,1.0,COMPLETE,,,,,,,
258.0,0.0,2024-04-12 12:51:47.087879,2024-04-12 12:51:47.172903,0 days 00:00:00.085024,40.0,10.0,0.33999999999999997,0.91,0.96,COMPLETE,,,,,,,
259.0,0.0,2024-04-12 12:51:47.173880,2024-04-12 12:51:47.401414,0 days 00:00:00.227534,60.0,50.0,0.30000000000000004,0.63,0.32,COMPLETE,,,,,,,
260.0,0.0,2024-04-12 12:51:47.402415,2024-04-12 12:51:47.620440,0 days 00:00:00.218025,100.0,30.0,0.4,0.29000000000000004,0.16,COMPLETE,,,,,,,
261.0,0.0,2024-04-12 12:51:47.621415,2024-04-12 12:51:47.733440,0 days 00:00:00.112025,20.0,40.0,0.98,0.99,0.66,COMPLETE,,,,,,,
262.0,0.0,2024-04-12 12:51:47.734442,2024-04-12 12:51:48.228439,0 days 00:00:00.493997,80.0,100.0,0.2,0.19,0.88,COMPLETE,,,,,,,
263.0,0.0,2024-04-12 12:51:48.229439,2024-04-12 12:51:48.695438,0 days 00:00:00.465999,90.0,80.0,0.62,0.9500000000000001,0.18,COMPLETE,,,,,,,
264.0,0.0,2024-04-12 12:51:48.697416,2024-04-12 12:51:48.919438,0 days 00:00:00.222022,50.0,60.0,0.86,0.47000000000000003,0.30000000000000004,COMPLETE,,,,,,,
265.0,0.0,2024-04-12 12:51:48.920441,2024-04-12 12:51:49.008440,0 days 00:00:00.087999,40.0,10.0,0.78,0.77,0.26,COMPLETE,,,,,,,
266.0,0.0,2024-04-12 12:51:49.009417,2024-04-12 12:51:49.174416,0 days 00:00:00.164999,20.0,90.0,0.5,0.87,0.38,COMPLETE,,,,,,,
267.0,0.0,2024-04-12 12:51:49.175415,2024-04-12 12:51:49.349441,0 days 00:00:00.174026,70.0,30.0,0.44000000000000006,0.55,0.5,COMPLETE,,,,,,,
268.0,0.0,2024-04-12 12:51:49.350415,2024-04-12 12:51:49.529963,0 days 00:00:00.179548,30.0,70.0,0.66,0.89,0.56,COMPLETE,,,,,,,
269.0,0.0,2024-04-12 12:51:49.530939,2024-04-12 12:51:49.619501,0 days 00:00:00.088562,10.0,50.0,0.18,0.61,0.22,COMPLETE,,,,,,,
270.0,0.0,2024-04-12 12:51:49.621501,2024-04-12 12:51:49.903610,0 days 00:00:00.282109,40.0,100.0,1.0,0.33,0.64,COMPLETE,,,,,,,
271.0,0.0,2024-04-12 12:51:49.904610,2024-04-12 12:51:50.127470,0 days 00:00:00.222860,100.0,30.0,0.45999999999999996,0.43,0.33999999999999997,COMPLETE,,,,,,,
272.0,0.0,2024-04-12 12:51:50.129468,2024-04-12 12:51:50.267495,0 days 00:00:00.138027,20.0,70.0,0.88,0.37,0.74,COMPLETE,,,,,,,
273.0,0.0,2024-04-12 12:51:50.268483,2024-04-12 12:51:50.610472,0 days 00:00:00.341989,60.0,90.0,0.12000000000000001,0.06999999999999999,0.4,COMPLETE,,,,,,,
274.0,0.0,2024-04-12 12:51:50.611495,2024-04-12 12:51:50.845468,0 days 00:00:00.233973,50.0,60.0,0.82,0.81,0.98,COMPLETE,,,,,,,
275.0,0.0,2024-04-12 12:51:50.846470,2024-04-12 12:51:51.004490,0 days 00:00:00.158020,90.0,20.0,0.48,0.21000000000000002,0.2,COMPLETE,,,,,,,
276.0,0.0,2024-04-12 12:51:51.006468,2024-04-12 12:51:51.175491,0 days 00:00:00.169023,40.0,50.0,0.6,0.5700000000000001,0.86,COMPLETE,,,,,,,
277.0,0.0,2024-04-12 12:51:51.176468,2024-04-12 12:51:51.398491,0 days 00:00:00.222023,70.0,40.0,0.72,0.6900000000000001,0.92,COMPLETE,,,,,,,
278.0,0.0,2024-04-12 12:51:51.399467,2024-04-12 12:51:51.512895,0 days 00:00:00.113428,30.0,30.0,0.14,0.9500000000000001,0.48,COMPLETE,,,,,,,
279.0,0.0,2024-04-12 12:51:51.514088,2024-04-12 12:51:51.691020,0 days 00:00:00.176932,20.0,100.0,0.92,0.85,0.24000000000000002,COMPLETE,,,,,,,
280.0,0.0,2024-04-12 12:51:51.692048,2024-04-12 12:51:51.802047,0 days 00:00:00.109999,10.0,90.0,0.52,0.23,0.8,COMPLETE,,,,,,,
281.0,0.0,2024-04-12 12:51:51.803021,2024-04-12 12:51:51.928048,0 days 00:00:00.125027,100.0,10.0,0.8,0.93,0.45999999999999996,COMPLETE,,,,,,,
282.0,0.0,2024-04-12 12:51:51.929044,2024-04-12 12:51:52.236047,0 days 00:00:00.307003,80.0,60.0,0.1,0.03,0.54,COMPLETE,,,,,,,
283.0,0.0,2024-04-12 12:51:52.238023,2024-04-12 12:51:52.426042,0 days 00:00:00.188019,30.0,80.0,0.22,0.17,0.7,COMPLETE,,,,,,,
284.0,0.0,2024-04-12 12:51:52.428021,2024-04-12 12:51:52.678047,0 days 00:00:00.250026,50.0,70.0,0.7,0.51,0.14,COMPLETE,,,,,,,
285.0,0.0,2024-04-12 12:51:52.680044,2024-04-12 12:51:53.094048,0 days 00:00:00.414004,60.0,100.0,0.42000000000000004,0.73,0.42000000000000004,COMPLETE,,,,,,,
286.0,0.0,2024-04-12 12:51:53.096021,2024-04-12 12:51:53.181044,0 days 00:00:00.085023,20.0,20.0,0.64,0.27,1.0,COMPLETE,,,,,,,
287.0,0.0,2024-04-12 12:51:53.182046,2024-04-12 12:51:53.267048,0 days 00:00:00.085002,10.0,40.0,0.84,0.59,0.6799999999999999,COMPLETE,,,,,,,
288.0,0.0,2024-04-12 12:51:53.268038,2024-04-12 12:51:53.506047,0 days 00:00:00.238009,40.0,80.0,0.54,0.99,0.96,COMPLETE,,,,,,,
289.0,0.0,2024-04-12 12:51:53.508023,2024-04-12 12:51:53.726000,0 days 00:00:00.217977,40.0,70.0,0.33999999999999997,0.89,0.44000000000000006,COMPLETE,,,,,,,
290.0,0.0,2024-04-12 12:51:53.727000,2024-04-12 12:51:53.955328,0 days 00:00:00.228328,100.0,30.0,0.66,0.67,0.94,COMPLETE,,,,,,,
291.0,0.0,2024-04-12 12:51:53.956291,2024-04-12 12:51:54.117370,0 days 00:00:00.161079,20.0,90.0,0.96,0.41000000000000003,0.16,COMPLETE,,,,,,,
292.0,0.0,2024-04-12 12:51:54.119350,2024-04-12 12:51:54.329374,0 days 00:00:00.210024,90.0,30.0,0.78,0.53,0.84,COMPLETE,,,,,,,
293.0,0.0,2024-04-12 12:51:54.330374,2024-04-12 12:51:54.731389,0 days 00:00:00.401015,60.0,100.0,0.56,0.8300000000000001,0.62,COMPLETE,,,,,,,
294.0,0.0,2024-04-12 12:51:54.732389,2024-04-12 12:51:54.940387,0 days 00:00:00.207998,50.0,50.0,0.30000000000000004,0.79,0.58,COMPLETE,,,,,,,
295.0,0.0,2024-04-12 12:51:54.942413,2024-04-12 12:51:55.117447,0 days 00:00:00.175034,30.0,70.0,0.6799999999999999,0.35000000000000003,0.22,COMPLETE,,,,,,,
296.0,0.0,2024-04-12 12:51:55.119388,2024-04-12 12:51:55.516414,0 days 00:00:00.397026,100.0,60.0,0.36,0.93,0.12000000000000001,COMPLETE,,,,,,,
297.0,0.0,2024-04-12 12:51:55.517389,2024-04-12 12:51:55.625413,0 days 00:00:00.108024,80.0,10.0,0.58,0.13,0.4,COMPLETE,,,,,,,
298.0,0.0,2024-04-12 12:51:55.627388,2024-04-12 12:51:55.758732,0 days 00:00:00.131344,30.0,40.0,0.74,0.65,0.33999999999999997,COMPLETE,,,,,,,
299.0,0.0,2024-04-12 12:51:55.759872,2024-04-12 12:51:56.137517,0 days 00:00:00.377645,70.0,80.0,0.45999999999999996,0.29000000000000004,0.5,COMPLETE,,,,,,,
300.0,0.0,2024-04-12 12:51:56.138492,2024-04-12 12:51:56.408518,0 days 00:00:00.270026,40.0,90.0,0.26,0.97,0.18,COMPLETE,,,,,,,
301.0,0.0,2024-04-12 12:51:56.409515,2024-04-12 12:51:56.524519,0 days 00:00:00.115004,10.0,100.0,0.38,0.05,0.28,COMPLETE,,,,,,,
