number,value,datetime_start,datetime_complete,duration,params_mutation_ratio,params_no_generations,params_population_size,params_var,state,population_size,mutation_ratio,no_generations,var,best_value,record_type
151.0,0.027953902768722116,2024-04-25 23:50:04.815706,2024-04-25 23:50:10.842611,0 days 00:00:06.026905,0.1,820.0,800.0,1.0,COMPLETE,,,,,,
152.0,8.423328607243263e-05,2024-04-25 23:50:10.843614,2024-04-25 23:50:18.988692,0 days 00:00:08.145078,0.1,880.0,980.0,1.0,COMPLETE,,,,,,
153.0,0.000244624767539392,2024-04-25 23:50:18.989700,2024-04-25 23:50:27.061053,0 days 00:00:08.071353,0.1,880.0,970.0,1.0,COMPLETE,,,,,,
154.0,0.014553604120788322,2024-04-25 23:50:27.062055,2024-04-25 23:50:35.530150,0 days 00:00:08.468095,0.1,900.0,980.0,1.0,COMPLETE,,,,,,
155.0,0.00650668730168924,2024-04-25 23:50:35.531168,2024-04-25 23:50:43.531253,0 days 00:00:08.000085,0.1,880.0,960.0,1.0,COMPLETE,,,,,,
156.0,0.0169495461258915,2024-04-25 23:50:43.532229,2024-04-25 23:50:52.324512,0 days 00:00:08.792283,0.1,940.0,1000.0,1.0,COMPLETE,,,,,,
157.0,0.005363945540759474,2024-04-25 23:50:52.326518,2024-04-25 23:51:00.434550,0 days 00:00:08.108032,0.1,880.0,980.0,1.0,COMPLETE,,,,,,
158.0,0.003187836708780978,2024-04-25 23:51:00.436551,2024-04-25 23:51:08.208457,0 days 00:00:07.771906,0.2,860.0,940.0,1.0,COMPLETE,,,,,,
159.0,0.002981513240992939,2024-04-25 23:51:08.210459,2024-04-25 23:51:16.556635,0 days 00:00:08.346176,0.1,920.0,970.0,2.0,COMPLETE,,,,,,
160.0,0.013101787312495006,2024-04-25 23:51:16.557635,2024-04-25 23:51:21.502168,0 days 00:00:04.944533,0.2,560.0,910.0,1.0,COMPLETE,,,,,,
161.0,0.0037594670021885435,2024-04-25 23:51:21.503139,2024-04-25 23:51:29.403544,0 days 00:00:07.900405,0.30000000000000004,840.0,950.0,1.0,COMPLETE,,,,,,
162.0,0.01057860675881983,2024-04-25 23:51:29.404568,2024-04-25 23:51:36.561000,0 days 00:00:07.156432,0.4,780.0,920.0,1.0,COMPLETE,,,,,,
163.0,0.04465994724337463,2024-04-25 23:51:36.562001,2024-04-25 23:51:43.954062,0 days 00:00:07.392061,0.2,860.0,900.0,1.0,COMPLETE,,,,,,
164.0,0.01842846443112478,2024-04-25 23:51:43.955042,2024-04-25 23:51:51.566140,0 days 00:00:07.611098,0.30000000000000004,900.0,870.0,1.0,COMPLETE,,,,,,
165.0,0.5043672625559079,2024-04-25 23:51:51.567138,2024-04-25 23:51:51.759137,0 days 00:00:00.191999,0.30000000000000004,800.0,20.0,1.0,COMPLETE,,,,,,
166.0,0.011843378121946913,2024-04-25 23:51:51.760138,2024-04-25 23:52:00.290902,0 days 00:00:08.530764,0.4,840.0,1000.0,1.0,COMPLETE,,,,,,
167.0,0.012509579433428897,2024-04-25 23:52:00.291879,2024-04-25 23:52:09.428305,0 days 00:00:09.136426,0.9,880.0,950.0,1.0,COMPLETE,,,,,,
168.0,0.011379410018060199,2024-04-25 23:52:09.429304,2024-04-25 23:52:16.944151,0 days 00:00:07.514847,0.2,940.0,850.0,2.0,COMPLETE,,,,,,
169.0,0.001592905773108555,2024-04-25 23:52:16.945152,2024-04-25 23:52:24.289233,0 days 00:00:07.344081,0.30000000000000004,760.0,980.0,1.0,COMPLETE,,,,,,
170.0,0.006833759051446009,2024-04-25 23:52:24.290235,2024-04-25 23:52:33.434496,0 days 00:00:09.144261,0.1,1000.0,980.0,1.0,COMPLETE,,,,,,
171.0,0.00038086522945057766,2024-04-25 23:52:33.435514,2024-04-25 23:52:40.440745,0 days 00:00:07.005231,0.30000000000000004,760.0,940.0,1.0,COMPLETE,,,,,,
172.0,0.004000783020957854,2024-04-25 23:52:40.441745,2024-04-25 23:52:47.540428,0 days 00:00:07.098683,0.30000000000000004,760.0,960.0,1.0,COMPLETE,,,,,,
173.0,0.01006536754251286,2024-04-25 23:52:47.541426,2024-04-25 23:52:54.037076,0 days 00:00:06.495650,0.30000000000000004,720.0,930.0,1.0,COMPLETE,,,,,,
174.0,0.022559552866972865,2024-04-25 23:52:54.038077,2024-04-25 23:53:00.613103,0 days 00:00:06.575026,0.30000000000000004,680.0,980.0,1.0,COMPLETE,,,,,,
175.0,0.010819508735423256,2024-04-25 23:53:00.614105,2024-04-25 23:53:07.526351,0 days 00:00:06.912246,0.30000000000000004,740.0,960.0,1.0,COMPLETE,,,,,,
176.0,0.00036534972310420244,2024-04-25 23:53:07.528347,2024-04-25 23:53:14.832160,0 days 00:00:07.303813,0.2,820.0,940.0,1.0,COMPLETE,,,,,,
177.0,0.052911459247162895,2024-04-25 23:53:14.833213,2024-04-25 23:53:22.214398,0 days 00:00:07.381185,0.2,820.0,940.0,1.0,COMPLETE,,,,,,
178.0,0.009305044525971695,2024-04-25 23:53:22.215397,2024-04-25 23:53:28.926957,0 days 00:00:06.711560,0.2,780.0,910.0,2.0,COMPLETE,,,,,,
179.0,0.0051725136614049205,2024-04-25 23:53:28.927957,2024-04-25 23:53:36.993865,0 days 00:00:08.065908,0.2,840.0,1000.0,1.0,COMPLETE,,,,,,
180.0,0.000856235052667742,2024-04-25 23:53:36.994867,2024-04-25 23:53:43.946231,0 days 00:00:06.951364,0.2,820.0,890.0,1.0,COMPLETE,,,,,,
181.0,0.007843049731176777,2024-04-25 23:53:43.947233,2024-04-25 23:53:50.932689,0 days 00:00:06.985456,0.2,820.0,890.0,1.0,COMPLETE,,,,,,
182.0,0.019778490711457763,2024-04-25 23:53:50.933691,2024-04-25 23:53:57.979045,0 days 00:00:07.045354,0.2,800.0,920.0,1.0,COMPLETE,,,,,,
183.0,0.009065844046181937,2024-04-25 23:53:57.980045,2024-04-25 23:54:04.864134,0 days 00:00:06.884089,0.1,760.0,960.0,1.0,COMPLETE,,,,,,
184.0,0.006136172267860118,2024-04-25 23:54:04.865152,2024-04-25 23:54:12.425293,0 days 00:00:07.560141,0.2,860.0,930.0,1.0,COMPLETE,,,,,,
185.0,0.0062778975772666,2024-04-25 23:54:12.427294,2024-04-25 23:54:21.240503,0 days 00:00:08.813209,0.30000000000000004,960.0,940.0,1.0,COMPLETE,,,,,,
186.0,0.012300531385045943,2024-04-25 23:54:21.242525,2024-04-25 23:54:28.752164,0 days 00:00:07.509639,0.2,880.0,890.0,1.0,COMPLETE,,,,,,
187.0,0.01314381321752478,2024-04-25 23:54:28.753184,2024-04-25 23:54:33.083980,0 days 00:00:04.330796,0.30000000000000004,800.0,590.0,2.0,COMPLETE,,,,,,
188.0,0.008745849737621825,2024-04-25 23:54:33.084939,2024-04-25 23:54:41.372617,0 days 00:00:08.287678,0.1,900.0,980.0,1.0,COMPLETE,,,,,,
189.0,0.004414162638857633,2024-04-25 23:54:41.374620,2024-04-25 23:54:48.710024,0 days 00:00:07.335404,0.2,840.0,910.0,1.0,COMPLETE,,,,,,
190.0,0.006460570728785697,2024-04-25 23:54:48.712006,2024-04-25 23:54:50.809973,0 days 00:00:02.097967,0.2,220.0,950.0,1.0,COMPLETE,,,,,,
191.0,0.0009227758159315869,2024-04-25 23:54:50.810972,2024-04-25 23:54:58.884344,0 days 00:00:08.073372,0.30000000000000004,820.0,980.0,1.0,COMPLETE,,,,,,
192.0,0.0011286063523954226,2024-04-25 23:54:58.885369,2024-04-25 23:55:06.999482,0 days 00:00:08.114113,0.30000000000000004,820.0,1000.0,1.0,COMPLETE,,,,,,
193.0,0.002306460792187437,2024-04-25 23:55:07.000483,2024-04-25 23:55:15.140298,0 days 00:00:08.139815,0.30000000000000004,820.0,1000.0,1.0,COMPLETE,,,,,,
194.0,0.002391792783450697,2024-04-25 23:55:15.141300,2024-04-25 23:55:18.857362,0 days 00:00:03.716062,0.30000000000000004,780.0,520.0,1.0,COMPLETE,,,,,,
195.0,0.0005486995719934384,2024-04-25 23:55:18.857947,2024-04-25 23:55:27.130421,0 days 00:00:08.272474,0.30000000000000004,860.0,980.0,1.0,COMPLETE,,,,,,
196.0,0.0014059943325488433,2024-04-25 23:55:27.131420,2024-04-25 23:55:34.884680,0 days 00:00:07.753260,0.30000000000000004,840.0,940.0,1.0,COMPLETE,,,,,,
197.0,0.0011678586979204653,2024-04-25 23:55:34.885703,2024-04-25 23:55:43.001090,0 days 00:00:08.115387,0.30000000000000004,860.0,960.0,1.0,COMPLETE,,,,,,
198.0,1.758880704016974e-05,2024-04-25 23:55:43.003091,2024-04-25 23:55:50.989563,0 days 00:00:07.986472,0.30000000000000004,860.0,940.0,1.0,COMPLETE,,,,,,
199.0,0.004479577739683549,2024-04-25 23:55:50.990592,2024-04-25 23:55:59.211720,0 days 00:00:08.221128,0.30000000000000004,860.0,970.0,1.0,COMPLETE,,,,,,
200.0,0.010636424382841625,2024-04-25 23:55:59.212721,2024-04-25 23:56:06.951862,0 days 00:00:07.739141,0.30000000000000004,860.0,930.0,1.0,COMPLETE,,,,,,
201.0,0.0007575049532668743,2024-04-25 23:56:06.953864,2024-04-25 23:56:14.595638,0 days 00:00:07.641774,0.30000000000000004,840.0,940.0,1.0,COMPLETE,,,,,,
202.0,0.022000035562234288,2024-04-25 23:56:14.596645,2024-04-25 23:56:22.404505,0 days 00:00:07.807860,0.30000000000000004,840.0,950.0,1.0,COMPLETE,,,,,,
203.0,0.0038138700167831274,2024-04-25 23:56:22.405505,2024-04-25 23:56:30.288456,0 days 00:00:07.882951,0.30000000000000004,820.0,970.0,1.0,COMPLETE,,,,,,
204.0,0.003543340171617615,2024-04-25 23:56:30.289447,2024-04-25 23:56:38.168243,0 days 00:00:07.878796,0.30000000000000004,880.0,920.0,1.0,COMPLETE,,,,,,
205.0,0.0015441407567422516,2024-04-25 23:56:38.169243,2024-04-25 23:56:45.713710,0 days 00:00:07.544467,0.30000000000000004,860.0,900.0,1.0,COMPLETE,,,,,,
206.0,0.011012241509936516,2024-04-25 23:56:45.714711,2024-04-25 23:56:54.558051,0 days 00:00:08.843340,0.30000000000000004,900.0,1000.0,1.0,COMPLETE,,,,,,
207.0,0.0036014035457938576,2024-04-25 23:56:54.559051,2024-04-25 23:57:02.300368,0 days 00:00:07.741317,0.30000000000000004,820.0,960.0,1.0,COMPLETE,,,,,,
208.0,0.010118299091383065,2024-04-25 23:57:02.302383,2024-04-25 23:57:07.404368,0 days 00:00:05.101985,0.30000000000000004,840.0,640.0,1.0,COMPLETE,,,,,,
209.0,0.002419296449145847,2024-04-25 23:57:07.405376,2024-04-25 23:57:15.517261,0 days 00:00:08.111885,0.30000000000000004,880.0,930.0,1.0,COMPLETE,,,,,,
210.0,0.0019287021239104973,2024-04-25 23:57:15.518260,2024-04-25 23:57:23.250115,0 days 00:00:07.731855,0.30000000000000004,800.0,980.0,1.0,COMPLETE,,,,,,
211.0,0.00551704152617738,2024-04-25 23:57:23.252114,2024-04-25 23:57:31.108977,0 days 00:00:07.856863,0.30000000000000004,840.0,940.0,1.0,COMPLETE,,,,,,
212.0,0.0030946902459287884,2024-04-25 23:57:31.110977,2024-04-25 23:57:38.902222,0 days 00:00:07.791245,0.30000000000000004,840.0,950.0,1.0,COMPLETE,,,,,,
213.0,0.030982343164945192,2024-04-25 23:57:38.904201,2024-04-25 23:57:46.547266,0 days 00:00:07.643065,0.30000000000000004,860.0,910.0,1.0,COMPLETE,,,,,,
214.0,0.013067081185642593,2024-04-25 23:57:46.549265,2024-04-25 23:57:54.080856,0 days 00:00:07.531591,0.30000000000000004,820.0,940.0,1.0,COMPLETE,,,,,,
215.0,0.00046530295234958885,2024-04-25 23:57:54.081860,2024-04-25 23:58:02.731110,0 days 00:00:08.649250,0.30000000000000004,920.0,960.0,1.0,COMPLETE,,,,,,
216.0,0.0035838634058897867,2024-04-25 23:58:02.732109,2024-04-25 23:58:11.647676,0 days 00:00:08.915567,0.30000000000000004,920.0,980.0,1.0,COMPLETE,,,,,,
217.0,0.029693913185342424,2024-04-25 23:58:11.648677,2024-04-25 23:58:20.309549,0 days 00:00:08.660872,0.30000000000000004,920.0,960.0,1.0,COMPLETE,,,,,,
218.0,0.0014802124823880547,2024-04-25 23:58:20.310551,2024-04-25 23:58:29.153933,0 days 00:00:08.843382,0.30000000000000004,900.0,1000.0,1.0,COMPLETE,,,,,,
219.0,0.012624912397111387,2024-04-25 23:58:29.154933,2024-04-25 23:58:36.716691,0 days 00:00:07.561758,0.30000000000000004,880.0,880.0,1.0,COMPLETE,,,,,,
220.0,0.0011459479389390737,2024-04-25 23:58:36.717693,2024-04-25 23:58:45.235809,0 days 00:00:08.518116,0.1,940.0,970.0,1.0,COMPLETE,,,,,,
221.0,0.01123267477276002,2024-04-25 23:58:45.236808,2024-04-25 23:58:53.766441,0 days 00:00:08.529633,0.1,940.0,970.0,1.0,COMPLETE,,,,,,
222.0,0.010388315522217084,2024-04-25 23:58:53.767441,2024-04-25 23:59:02.496147,0 days 00:00:08.728706,0.1,960.0,960.0,1.0,COMPLETE,,,,,,
223.0,0.011230147590037376,2024-04-25 23:59:02.498138,2024-04-25 23:59:09.891811,0 days 00:00:07.393673,0.1,800.0,980.0,1.0,COMPLETE,,,,,,
224.0,0.008727897252402528,2024-04-25 23:59:09.892808,2024-04-25 23:59:17.279348,0 days 00:00:07.386540,0.1,860.0,920.0,1.0,COMPLETE,,,,,,
225.0,0.006537719676112275,2024-04-25 23:59:17.281366,2024-04-25 23:59:25.824029,0 days 00:00:08.542663,0.30000000000000004,920.0,950.0,1.0,COMPLETE,,,,,,
226.0,0.007982466031963398,2024-04-25 23:59:25.826023,2024-04-25 23:59:34.108558,0 days 00:00:08.282535,0.1,880.0,990.0,1.0,COMPLETE,,,,,,
227.0,0.005936710707524995,2024-04-25 23:59:34.110560,2024-04-25 23:59:41.754031,0 days 00:00:07.643471,0.30000000000000004,820.0,930.0,1.0,COMPLETE,,,,,,
228.0,0.011921292839986108,2024-04-25 23:59:41.756031,2024-04-25 23:59:49.643195,0 days 00:00:07.887164,0.30000000000000004,900.0,900.0,1.0,COMPLETE,,,,,,
229.0,0.0031816475186801085,2024-04-25 23:59:49.644195,2024-04-25 23:59:57.351023,0 days 00:00:07.706828,0.1,840.0,970.0,1.0,COMPLETE,,,,,,
230.0,0.004921045050021888,2024-04-25 23:59:57.352021,2024-04-26 00:00:05.192647,0 days 00:00:07.840626,0.30000000000000004,800.0,1000.0,1.0,COMPLETE,,,,,,
231.0,0.0007920058381820638,2024-04-26 00:00:05.193793,2024-04-26 00:00:12.815073,0 days 00:00:07.621280,0.30000000000000004,840.0,940.0,1.0,COMPLETE,,,,,,
232.0,0.013995992894257014,2024-04-26 00:00:12.816069,2024-04-26 00:00:20.736625,0 days 00:00:07.920556,0.30000000000000004,860.0,950.0,1.0,COMPLETE,,,,,,
233.0,0.008909434203079769,2024-04-26 00:00:20.737602,2024-04-26 00:00:28.003654,0 days 00:00:07.266052,0.30000000000000004,820.0,920.0,1.0,COMPLETE,,,,,,
234.0,0.030597760229717608,2024-04-26 00:00:28.004653,2024-04-26 00:00:36.038431,0 days 00:00:08.033778,0.30000000000000004,860.0,960.0,1.0,COMPLETE,,,,,,
235.0,0.01305553249911462,2024-04-26 00:00:36.040411,2024-04-26 00:00:43.545970,0 days 00:00:07.505559,0.30000000000000004,820.0,940.0,1.0,COMPLETE,,,,,,
236.0,0.018322545829503767,2024-04-26 00:00:43.546970,2024-04-26 00:00:52.512422,0 days 00:00:08.965452,0.30000000000000004,940.0,980.0,1.0,COMPLETE,,,,,,
237.0,0.02779880359495479,2024-04-26 00:00:52.513429,2024-04-26 00:00:59.810090,0 days 00:00:07.296661,0.30000000000000004,840.0,900.0,1.0,COMPLETE,,,,,,
238.0,0.023197071151548343,2024-04-26 00:00:59.811111,2024-04-26 00:01:07.152479,0 days 00:00:07.341368,0.30000000000000004,780.0,960.0,1.0,COMPLETE,,,,,,
239.0,0.005862213453907472,2024-04-26 00:01:07.153479,2024-04-26 00:01:14.922992,0 days 00:00:07.769513,0.1,900.0,930.0,1.0,COMPLETE,,,,,,
240.0,0.0011887426746550744,2024-04-26 00:01:14.923993,2024-04-26 00:01:23.346124,0 days 00:00:08.422131,0.30000000000000004,880.0,980.0,1.0,COMPLETE,,,,,,
241.0,0.03543989178682949,2024-04-26 00:01:23.347127,2024-04-26 00:01:25.538937,0 days 00:00:02.191810,0.30000000000000004,860.0,280.0,1.0,COMPLETE,,,,,,
242.0,0.006910388661447442,2024-04-26 00:01:25.540939,2024-04-26 00:01:34.137372,0 days 00:00:08.596433,0.30000000000000004,880.0,990.0,1.0,COMPLETE,,,,,,
243.0,0.018877015255561957,2024-04-26 00:01:34.138394,2024-04-26 00:01:42.415248,0 days 00:00:08.276854,0.30000000000000004,880.0,970.0,1.0,COMPLETE,,,,,,
244.0,0.004017737653438047,2024-04-26 00:01:42.416248,2024-04-26 00:01:50.192263,0 days 00:00:07.776015,0.30000000000000004,840.0,950.0,1.0,COMPLETE,,,,,,
245.0,0.007326269202431845,2024-04-26 00:01:50.194255,2024-04-26 00:01:59.302244,0 days 00:00:09.107989,0.30000000000000004,920.0,1000.0,1.0,COMPLETE,,,,,,
246.0,0.002805961632429188,2024-04-26 00:01:59.303244,2024-04-26 00:02:07.134282,0 days 00:00:07.831038,0.30000000000000004,820.0,980.0,1.0,COMPLETE,,,,,,
247.0,0.0007982027826987093,2024-04-26 00:02:07.135283,2024-04-26 00:02:14.359492,0 days 00:00:07.224209,0.2,800.0,940.0,1.0,COMPLETE,,,,,,
248.0,0.0004059726429233024,2024-04-26 00:02:14.361490,2024-04-26 00:02:21.311152,0 days 00:00:06.949662,0.2,780.0,930.0,1.0,COMPLETE,,,,,,
249.0,0.005697009362560124,2024-04-26 00:02:21.312151,2024-04-26 00:02:28.248238,0 days 00:00:06.936087,0.2,780.0,920.0,1.0,COMPLETE,,,,,,
250.0,0.040748340765457414,2024-04-26 00:02:28.250218,2024-04-26 00:02:34.648498,0 days 00:00:06.398280,0.2,760.0,880.0,1.0,COMPLETE,,,,,,
251.0,0.016986912730606818,2024-04-26 00:02:34.649479,2024-04-26 00:02:41.801146,0 days 00:00:07.151667,0.2,800.0,910.0,1.0,COMPLETE,,,,,,
252.0,0.014896426616834546,2024-04-26 00:02:41.803146,2024-04-26 00:02:49.005388,0 days 00:00:07.202242,0.2,800.0,940.0,1.0,COMPLETE,,,,,,
253.0,0.00217369141073398,2024-04-26 00:02:49.007403,2024-04-26 00:02:55.872953,0 days 00:00:06.865550,0.2,780.0,930.0,2.0,COMPLETE,,,,,,
254.0,0.012323223416276008,2024-04-26 00:02:55.873974,2024-04-26 00:03:04.066933,0 days 00:00:08.192959,0.2,960.0,900.0,1.0,COMPLETE,,,,,,
255.0,0.004604414193350337,2024-04-26 00:03:04.068936,2024-04-26 00:03:10.299043,0 days 00:00:06.230107,0.1,780.0,860.0,1.0,COMPLETE,,,,,,
256.0,0.016320782407897028,2024-04-26 00:03:10.300023,2024-04-26 00:03:13.041328,0 days 00:00:02.741305,0.2,800.0,390.0,1.0,COMPLETE,,,,,,
257.0,0.0017433020385109188,2024-04-26 00:03:13.042326,2024-04-26 00:03:20.568594,0 days 00:00:07.526268,0.2,820.0,960.0,1.0,COMPLETE,,,,,,
258.0,0.022548109445050812,2024-04-26 00:03:20.569571,2024-04-26 00:03:29.043896,0 days 00:00:08.474325,0.1,980.0,930.0,1.0,COMPLETE,,,,,,
259.0,0.035261778020892365,2024-04-26 00:03:29.044896,2024-04-26 00:03:36.670832,0 days 00:00:07.625936,0.2,840.0,950.0,1.0,COMPLETE,,,,,,
260.0,0.004431936771918998,2024-04-26 00:03:36.672810,2024-04-26 00:03:43.011213,0 days 00:00:06.338403,0.2,760.0,880.0,2.0,COMPLETE,,,,,,
261.0,0.010470371079502883,2024-04-26 00:03:43.013214,2024-04-26 00:03:50.162780,0 days 00:00:07.149566,0.1,840.0,910.0,1.0,COMPLETE,,,,,,
262.0,0.003140639662330358,2024-04-26 00:03:50.163781,2024-04-26 00:03:58.679565,0 days 00:00:08.515784,0.2,920.0,960.0,1.0,COMPLETE,,,,,,
263.0,9.611803350040304e-05,2024-04-26 00:03:58.680700,2024-04-26 00:04:03.081913,0 days 00:00:04.401213,0.1,740.0,660.0,1.0,COMPLETE,,,,,,
264.0,0.014894915053943691,2024-04-26 00:04:03.082911,2024-04-26 00:04:07.910181,0 days 00:00:04.827270,0.1,760.0,700.0,1.0,COMPLETE,,,,,,
265.0,0.009377356083259514,2024-04-26 00:04:07.911183,2024-04-26 00:04:13.140321,0 days 00:00:05.229138,0.1,800.0,720.0,1.0,COMPLETE,,,,,,
266.0,0.06730441820239363,2024-04-26 00:04:13.141321,2024-04-26 00:04:17.525887,0 days 00:00:04.384566,0.1,740.0,660.0,1.0,COMPLETE,,,,,,
267.0,0.001619638909895471,2024-04-26 00:04:17.526891,2024-04-26 00:04:21.628496,0 days 00:00:04.101605,0.1,740.0,620.0,2.0,COMPLETE,,,,,,
268.0,0.006298584438223287,2024-04-26 00:04:21.630482,2024-04-26 00:04:25.437141,0 days 00:00:03.806659,0.1,800.0,540.0,1.0,COMPLETE,,,,,,
269.0,0.004358312518329299,2024-04-26 00:04:25.438141,2024-04-26 00:04:32.217119,0 days 00:00:06.778978,0.1,780.0,930.0,1.0,COMPLETE,,,,,,
270.0,0.023961469688956072,2024-04-26 00:04:32.218124,2024-04-26 00:04:35.621302,0 days 00:00:03.403178,0.2,820.0,460.0,1.0,COMPLETE,,,,,,
271.0,0.015572868623495495,2024-04-26 00:04:35.623300,2024-04-26 00:04:40.642800,0 days 00:00:05.019500,0.2,940.0,590.0,1.0,COMPLETE,,,,,,
272.0,0.008431121800638763,2024-04-26 00:04:40.644808,2024-04-26 00:04:46.195113,0 days 00:00:05.550305,0.6,740.0,740.0,1.0,COMPLETE,,,,,,
273.0,0.020274081848763004,2024-04-26 00:04:46.197132,2024-04-26 00:04:53.069373,0 days 00:00:06.872241,0.4,900.0,770.0,1.0,COMPLETE,,,,,,
274.0,0.0027417546975936347,2024-04-26 00:04:53.070374,2024-04-26 00:05:01.217266,0 days 00:00:08.146892,0.1,860.0,1000.0,2.0,COMPLETE,,,,,,
275.0,0.026241716287502825,2024-04-26 00:05:01.218287,2024-04-26 00:05:07.276700,0 days 00:00:06.058413,0.2,780.0,820.0,1.0,COMPLETE,,,,,,
276.0,0.0042441413497407154,2024-04-26 00:05:07.277698,2024-04-26 00:05:14.185488,0 days 00:00:06.907790,0.1,820.0,900.0,1.0,COMPLETE,,,,,,
277.0,0.00832925601105039,2024-04-26 00:05:14.187489,2024-04-26 00:05:21.885222,0 days 00:00:07.697733,0.30000000000000004,800.0,980.0,1.0,COMPLETE,,,,,,
278.0,4.76186786286803e-05,2024-04-26 00:05:21.886221,2024-04-26 00:05:29.799160,0 days 00:00:07.912939,0.30000000000000004,860.0,940.0,1.0,COMPLETE,,,,,,
279.0,0.0012672391496799662,2024-04-26 00:05:29.800160,2024-04-26 00:05:37.398338,0 days 00:00:07.598178,0.30000000000000004,840.0,920.0,1.0,COMPLETE,,,,,,
280.0,0.014461728638801574,2024-04-26 00:05:37.400345,2024-04-26 00:05:45.390019,0 days 00:00:07.989674,0.7000000000000001,880.0,870.0,1.0,COMPLETE,,,,,,
281.0,0.009330154535135193,2024-04-26 00:05:45.391017,2024-04-26 00:05:53.329390,0 days 00:00:07.938373,0.30000000000000004,860.0,940.0,1.0,COMPLETE,,,,,,
282.0,0.011053567935823239,2024-04-26 00:05:53.330391,2024-04-26 00:05:59.891456,0 days 00:00:06.561065,0.30000000000000004,820.0,840.0,2.0,COMPLETE,,,,,,
283.0,0.015819942139332355,2024-04-26 00:05:59.892456,2024-04-26 00:06:07.599386,0 days 00:00:07.706930,0.30000000000000004,900.0,890.0,1.0,COMPLETE,,,,,,
284.0,0.0012103472828925987,2024-04-26 00:06:07.601386,2024-04-26 00:06:15.383485,0 days 00:00:07.782099,0.30000000000000004,840.0,940.0,1.0,COMPLETE,,,,,,
285.0,0.010503182756586682,2024-04-26 00:06:15.385485,2024-04-26 00:06:21.927916,0 days 00:00:06.542431,0.2,760.0,910.0,1.0,COMPLETE,,,,,,
286.0,0.04259150561024683,2024-04-26 00:06:21.929063,2024-04-26 00:06:29.752651,0 days 00:00:07.823588,0.4,860.0,920.0,1.0,COMPLETE,,,,,,
287.0,0.005234958991820804,2024-04-26 00:06:29.753650,2024-04-26 00:06:37.306219,0 days 00:00:07.552569,0.30000000000000004,800.0,950.0,1.0,COMPLETE,,,,,,
288.0,0.0013515813104110208,2024-04-26 00:06:37.308220,2024-04-26 00:06:41.863394,0 days 00:00:04.555174,0.2,720.0,680.0,1.0,COMPLETE,,,,,,
289.0,0.0047514151094389945,2024-04-26 00:06:41.865396,2024-04-26 00:06:49.805184,0 days 00:00:07.939788,0.30000000000000004,820.0,980.0,1.0,COMPLETE,,,,,,
290.0,0.0003673305077711575,2024-04-26 00:06:49.806161,2024-04-26 00:06:57.805356,0 days 00:00:07.999195,0.30000000000000004,880.0,940.0,2.0,COMPLETE,,,,,,
291.0,0.0005669898505011872,2024-04-26 00:06:57.807335,2024-04-26 00:07:05.589199,0 days 00:00:07.781864,0.30000000000000004,880.0,920.0,2.0,COMPLETE,,,,,,
292.0,0.024887584992914213,2024-04-26 00:07:05.590199,2024-04-26 00:07:13.089392,0 days 00:00:07.499193,0.2,880.0,900.0,2.0,COMPLETE,,,,,,
293.0,0.001749267312177949,2024-04-26 00:07:13.090395,2024-04-26 00:07:21.071639,0 days 00:00:07.981244,0.30000000000000004,900.0,920.0,2.0,COMPLETE,,,,,,
294.0,0.005670290862290983,2024-04-26 00:07:21.072641,2024-04-26 00:07:28.596116,0 days 00:00:07.523475,0.2,880.0,890.0,2.0,COMPLETE,,,,,,
295.0,0.002947434684170247,2024-04-26 00:07:28.598115,2024-04-26 00:07:36.153938,0 days 00:00:07.555823,0.30000000000000004,900.0,870.0,2.0,COMPLETE,,,,,,
296.0,0.010164927011171443,2024-04-26 00:07:36.154938,2024-04-26 00:07:44.595502,0 days 00:00:08.440564,0.4,920.0,930.0,2.0,COMPLETE,,,,,,
297.0,0.0008420638814747861,2024-04-26 00:07:44.596506,2024-04-26 00:07:52.494738,0 days 00:00:07.898232,0.30000000000000004,860.0,940.0,2.0,COMPLETE,,,,,,
298.0,0.00014533301587960068,2024-04-26 00:07:52.495736,2024-04-26 00:08:00.316863,0 days 00:00:07.821127,0.30000000000000004,860.0,940.0,2.0,COMPLETE,,,,,,
299.0,0.014403412969924645,2024-04-26 00:08:00.318010,2024-04-26 00:08:08.324070,0 days 00:00:08.006060,0.30000000000000004,880.0,940.0,2.0,COMPLETE,,,,,,
300.0,0.01569108692452481,2024-04-26 00:08:08.326079,2024-04-26 00:08:16.248984,0 days 00:00:07.922905,0.30000000000000004,860.0,950.0,2.0,COMPLETE,,,,,,
301.0,0.01815728040163833,2024-04-26 00:08:16.249985,2024-04-26 00:08:24.053857,0 days 00:00:07.803872,0.30000000000000004,880.0,920.0,2.0,COMPLETE,,,,,,
302.0,0.034410888678801044,2024-04-26 00:08:24.054856,2024-04-26 00:08:25.729280,0 days 00:00:01.674424,0.30000000000000004,860.0,220.0,2.0,COMPLETE,,,,,,
303.0,0.0001684730737707696,2024-04-26 00:08:25.730278,2024-04-26 00:08:33.924433,0 days 00:00:08.194155,0.30000000000000004,900.0,940.0,2.0,COMPLETE,,,,,,
304.0,0.004342308702121045,2024-04-26 00:08:33.926427,2024-04-26 00:08:42.344626,0 days 00:00:08.418199,0.30000000000000004,900.0,960.0,2.0,COMPLETE,,,,,,
