number,value,datetime_start,datetime_complete,duration,params_mutation_ratio,params_no_generations,params_population_size,params_var,state,population_size,mutation_ratio,no_generations,var,best_value,record_type
146.0,0.0012545171559414587,2024-04-26 00:36:07.522336,2024-04-26 00:36:08.871482,0 days 00:00:01.349146,0.1,860.0,250.0,1.0,COMPLETE,,,,,,
147.0,0.004938818226206083,2024-04-26 00:36:08.872461,2024-04-26 00:36:09.405461,0 days 00:00:00.533000,0.2,900.0,90.0,1.0,COMPLETE,,,,,,
148.0,0.0019279123122764264,2024-04-26 00:36:09.407462,2024-04-26 00:36:11.084864,0 days 00:00:01.677402,0.1,940.0,290.0,1.0,COMPLETE,,,,,,
149.0,0.0009367121086817688,2024-04-26 00:36:11.085843,2024-04-26 00:36:12.868133,0 days 00:00:01.782290,0.1,980.0,290.0,1.0,COMPLETE,,,,,,
150.0,0.0003272936061672347,2024-04-26 00:36:12.869153,2024-04-26 00:36:13.590152,0 days 00:00:00.720999,0.1,900.0,130.0,1.0,COMPLETE,,,,,,
151.0,0.00263293870960166,2024-04-26 00:36:13.591151,2024-04-26 00:36:13.910263,0 days 00:00:00.319112,0.9,220.0,170.0,1.0,COMPLETE,,,,,,
152.0,0.005785539374933739,2024-04-26 00:36:13.911263,2024-04-26 00:36:14.329334,0 days 00:00:00.418071,0.9,340.0,150.0,1.0,COMPLETE,,,,,,
153.0,0.017501055181161497,2024-04-26 00:36:14.330334,2024-04-26 00:36:14.405337,0 days 00:00:00.075003,0.1,20.0,310.0,1.0,COMPLETE,,,,,,
154.0,0.004800315264589966,2024-04-26 00:36:14.406334,2024-04-26 00:36:15.841950,0 days 00:00:01.435616,1.0,860.0,210.0,1.0,COMPLETE,,,,,,
155.0,0.008225432047066822,2024-04-26 00:36:15.843949,2024-04-26 00:36:16.010305,0 days 00:00:00.166356,0.8,100.0,170.0,1.0,COMPLETE,,,,,,
156.0,0.0026840317320232726,2024-04-26 00:36:16.011302,2024-04-26 00:36:17.141598,0 days 00:00:01.130296,0.9,740.0,190.0,1.0,COMPLETE,,,,,,
157.0,0.009311187748582346,2024-04-26 00:36:17.142598,2024-04-26 00:36:18.041389,0 days 00:00:00.898791,0.1,980.0,150.0,1.0,COMPLETE,,,,,,
158.0,0.0015370108029459197,2024-04-26 00:36:18.042518,2024-04-26 00:36:19.682861,0 days 00:00:01.640343,0.1,780.0,330.0,1.0,COMPLETE,,,,,,
159.0,0.003265197824038647,2024-04-26 00:36:19.683839,2024-04-26 00:36:20.457146,0 days 00:00:00.773307,0.8,940.0,110.0,2.0,COMPLETE,,,,,,
160.0,0.003044864831273261,2024-04-26 00:36:20.458147,2024-04-26 00:36:21.944186,0 days 00:00:01.486039,0.5,940.0,230.0,1.0,COMPLETE,,,,,,
161.0,0.00933833935857719,2024-04-26 00:36:21.946188,2024-04-26 00:36:22.458934,0 days 00:00:00.512746,0.30000000000000004,300.0,250.0,1.0,COMPLETE,,,,,,
162.0,6.470959251620938e-05,2024-04-26 00:36:22.460934,2024-04-26 00:36:24.093707,0 days 00:00:01.632773,0.2,940.0,270.0,1.0,COMPLETE,,,,,,
163.0,0.00013434373348536827,2024-04-26 00:36:24.094706,2024-04-26 00:36:25.761790,0 days 00:00:01.667084,0.2,980.0,270.0,1.0,COMPLETE,,,,,,
164.0,0.001806066210572141,2024-04-26 00:36:25.763786,2024-04-26 00:36:27.518630,0 days 00:00:01.754844,0.30000000000000004,980.0,270.0,1.0,COMPLETE,,,,,,
165.0,0.0016422084370234262,2024-04-26 00:36:27.519629,2024-04-26 00:36:29.121053,0 days 00:00:01.601424,0.2,940.0,270.0,1.0,COMPLETE,,,,,,
166.0,0.0022357546998419036,2024-04-26 00:36:29.122072,2024-04-26 00:36:30.808074,0 days 00:00:01.686002,0.2,900.0,290.0,1.0,COMPLETE,,,,,,
167.0,0.0011819737283766873,2024-04-26 00:36:30.809324,2024-04-26 00:36:32.767048,0 days 00:00:01.957724,0.2,980.0,310.0,1.0,COMPLETE,,,,,,
168.0,0.0012754974320197253,2024-04-26 00:36:32.768069,2024-04-26 00:36:33.619107,0 days 00:00:00.851038,0.30000000000000004,500.0,250.0,1.0,COMPLETE,,,,,,
169.0,4.511757831819567e-05,2024-04-26 00:36:33.620105,2024-04-26 00:36:35.329493,0 days 00:00:01.709388,0.1,940.0,290.0,1.0,COMPLETE,,,,,,
170.0,0.0029175163271717105,2024-04-26 00:36:35.330493,2024-04-26 00:36:37.047493,0 days 00:00:01.717000,0.1,900.0,310.0,1.0,COMPLETE,,,,,,
171.0,0.0014757393027695217,2024-04-26 00:36:37.048493,2024-04-26 00:36:38.641412,0 days 00:00:01.592919,0.1,940.0,270.0,1.0,COMPLETE,,,,,,
172.0,0.000676336498462905,2024-04-26 00:36:38.642414,2024-04-26 00:36:39.486148,0 days 00:00:00.843734,0.1,460.0,290.0,1.0,COMPLETE,,,,,,
173.0,0.001937263427585807,2024-04-26 00:36:39.487177,2024-04-26 00:36:41.098168,0 days 00:00:01.610991,0.1,980.0,270.0,1.0,COMPLETE,,,,,,
174.0,0.0027956342747966173,2024-04-26 00:36:41.099171,2024-04-26 00:36:42.808309,0 days 00:00:01.709138,0.1,940.0,290.0,1.0,COMPLETE,,,,,,
175.0,0.011792382830765946,2024-04-26 00:36:42.809309,2024-04-26 00:36:43.250309,0 days 00:00:00.441000,0.1,980.0,70.0,1.0,COMPLETE,,,,,,
176.0,0.0025103089136516467,2024-04-26 00:36:43.251309,2024-04-26 00:36:44.674992,0 days 00:00:01.423683,0.2,900.0,250.0,1.0,COMPLETE,,,,,,
177.0,0.0004098402637464534,2024-04-26 00:36:44.675991,2024-04-26 00:36:46.517608,0 days 00:00:01.841617,0.1,940.0,310.0,1.0,COMPLETE,,,,,,
178.0,0.0014745949193322389,2024-04-26 00:36:46.518607,2024-04-26 00:36:47.932590,0 days 00:00:01.413983,0.1,860.0,270.0,1.0,COMPLETE,,,,,,
179.0,0.0005231636874904115,2024-04-26 00:36:47.934584,2024-04-26 00:36:49.639023,0 days 00:00:01.704439,0.1,820.0,330.0,1.0,COMPLETE,,,,,,
180.0,0.0016272938287538177,2024-04-26 00:36:49.641025,2024-04-26 00:36:51.373271,0 days 00:00:01.732246,0.1,980.0,290.0,1.0,COMPLETE,,,,,,
181.0,0.0009267751010649026,2024-04-26 00:36:51.374248,2024-04-26 00:36:51.782271,0 days 00:00:00.408023,0.4,380.0,150.0,1.0,COMPLETE,,,,,,
182.0,0.00030620217778395796,2024-04-26 00:36:51.784283,2024-04-26 00:36:53.134666,0 days 00:00:01.350383,0.1,940.0,230.0,1.0,COMPLETE,,,,,,
183.0,0.00040146918723740315,2024-04-26 00:36:53.135668,2024-04-26 00:36:53.859203,0 days 00:00:00.723535,0.1,900.0,130.0,1.0,COMPLETE,,,,,,
184.0,0.006131703101245793,2024-04-26 00:36:53.860203,2024-04-26 00:36:54.160186,0 days 00:00:00.299983,1.0,180.0,190.0,1.0,COMPLETE,,,,,,
185.0,0.0020239743470365844,2024-04-26 00:36:54.161203,2024-04-26 00:36:55.500176,0 days 00:00:01.338973,0.30000000000000004,980.0,210.0,1.0,COMPLETE,,,,,,
186.0,0.009758822233196076,2024-04-26 00:36:55.501193,2024-04-26 00:36:56.289191,0 days 00:00:00.787998,0.1,860.0,150.0,1.0,COMPLETE,,,,,,
187.0,0.00010032731808097092,2024-04-26 00:36:56.290191,2024-04-26 00:36:57.052464,0 days 00:00:00.762273,0.2,700.0,170.0,1.0,COMPLETE,,,,,,
188.0,0.0018702082928080794,2024-04-26 00:36:57.054462,2024-04-26 00:36:58.941308,0 days 00:00:01.886846,0.2,940.0,310.0,1.0,COMPLETE,,,,,,
189.0,0.00537358621020466,2024-04-26 00:36:58.942308,2024-04-26 00:36:59.617308,0 days 00:00:00.675000,0.2,620.0,170.0,1.0,COMPLETE,,,,,,
190.0,0.0019987757138546095,2024-04-26 00:36:59.618307,2024-04-26 00:37:00.256729,0 days 00:00:00.638422,0.2,900.0,110.0,1.0,COMPLETE,,,,,,
191.0,0.0021264414826382173,2024-04-26 00:37:00.257732,2024-04-26 00:37:00.957053,0 days 00:00:00.699321,0.1,660.0,170.0,1.0,COMPLETE,,,,,,
192.0,0.0014643060836197833,2024-04-26 00:37:00.958082,2024-04-26 00:37:01.980113,0 days 00:00:01.022031,0.1,980.0,170.0,1.0,COMPLETE,,,,,,
193.0,0.01264904029677839,2024-04-26 00:37:01.982113,2024-04-26 00:37:02.652283,0 days 00:00:00.670170,0.1,820.0,130.0,1.0,COMPLETE,,,,,,
194.0,0.0007505226571301417,2024-04-26 00:37:02.653285,2024-04-26 00:37:03.814338,0 days 00:00:01.161053,0.2,940.0,190.0,1.0,COMPLETE,,,,,,
195.0,0.011605226302476146,2024-04-26 00:37:03.815335,2024-04-26 00:37:04.682360,0 days 00:00:00.867025,0.1,940.0,150.0,1.0,COMPLETE,,,,,,
196.0,0.00047698773150748664,2024-04-26 00:37:04.684359,2024-04-26 00:37:06.406646,0 days 00:00:01.722287,0.7000000000000001,860.0,270.0,1.0,COMPLETE,,,,,,
197.0,0.006813930586233597,2024-04-26 00:37:06.408646,2024-04-26 00:37:06.971644,0 days 00:00:00.562998,0.1,980.0,90.0,1.0,COMPLETE,,,,,,
198.0,0.00031849527480847255,2024-04-26 00:37:06.972620,2024-04-26 00:37:08.455792,0 days 00:00:01.483172,0.1,780.0,290.0,1.0,COMPLETE,,,,,,
199.0,0.001361986198349829,2024-04-26 00:37:08.457793,2024-04-26 00:37:09.564868,0 days 00:00:01.107075,0.2,820.0,210.0,1.0,COMPLETE,,,,,,
200.0,2.1581202733560268e-05,2024-04-26 00:37:09.565875,2024-04-26 00:37:10.926869,0 days 00:00:01.360994,0.1,940.0,230.0,1.0,COMPLETE,,,,,,
201.0,0.0012874189252677652,2024-04-26 00:37:10.927868,2024-04-26 00:37:12.256386,0 days 00:00:01.328518,0.1,940.0,230.0,1.0,COMPLETE,,,,,,
202.0,0.0001912934395427997,2024-04-26 00:37:12.257386,2024-04-26 00:37:13.523387,0 days 00:00:01.266001,0.1,900.0,230.0,1.0,COMPLETE,,,,,,
203.0,0.0004769303195028148,2024-04-26 00:37:13.524388,2024-04-26 00:37:15.063992,0 days 00:00:01.539604,0.1,980.0,250.0,1.0,COMPLETE,,,,,,
204.0,0.06649148962400542,2024-04-26 00:37:15.066003,2024-04-26 00:37:15.177974,0 days 00:00:00.111971,0.1,60.0,210.0,1.0,COMPLETE,,,,,,
205.0,0.0033830254779799226,2024-04-26 00:37:15.178993,2024-04-26 00:37:15.903791,0 days 00:00:00.724798,0.4,700.0,150.0,1.0,COMPLETE,,,,,,
206.0,0.0010758894650339907,2024-04-26 00:37:15.905763,2024-04-26 00:37:16.946115,0 days 00:00:01.040352,0.1,900.0,190.0,1.0,COMPLETE,,,,,,
207.0,9.03169352119704e-05,2024-04-26 00:37:16.947115,2024-04-26 00:37:18.531096,0 days 00:00:01.583981,0.30000000000000004,940.0,250.0,1.0,COMPLETE,,,,,,
208.0,0.002778806330437691,2024-04-26 00:37:18.533078,2024-04-26 00:37:20.048095,0 days 00:00:01.515017,0.2,940.0,250.0,1.0,COMPLETE,,,,,,
209.0,0.0006664670987959046,2024-04-26 00:37:20.050097,2024-04-26 00:37:21.537431,0 days 00:00:01.487334,0.30000000000000004,980.0,230.0,1.0,COMPLETE,,,,,,
210.0,0.0021494480608240363,2024-04-26 00:37:21.538432,2024-04-26 00:37:23.280016,0 days 00:00:01.741584,0.4,940.0,270.0,1.0,COMPLETE,,,,,,
211.0,0.0015882763718955359,2024-04-26 00:37:23.281013,2024-04-26 00:37:24.909029,0 days 00:00:01.628016,0.30000000000000004,980.0,250.0,1.0,COMPLETE,,,,,,
212.0,0.00046713651383928535,2024-04-26 00:37:24.910029,2024-04-26 00:37:26.548536,0 days 00:00:01.638507,0.1,900.0,290.0,1.0,COMPLETE,,,,,,
213.0,0.002737536073884367,2024-04-26 00:37:26.549537,2024-04-26 00:37:28.098714,0 days 00:00:01.549177,0.1,940.0,270.0,1.0,COMPLETE,,,,,,
214.0,0.0008443062172143343,2024-04-26 00:37:28.100723,2024-04-26 00:37:29.076745,0 days 00:00:00.976022,0.1,940.0,170.0,1.0,COMPLETE,,,,,,
215.0,0.0004841641948291342,2024-04-26 00:37:29.077744,2024-04-26 00:37:29.913672,0 days 00:00:00.835928,0.30000000000000004,980.0,130.0,1.0,COMPLETE,,,,,,
216.0,0.0004882252271634904,2024-04-26 00:37:29.914673,2024-04-26 00:37:31.559594,0 days 00:00:01.644921,0.9,900.0,230.0,1.0,COMPLETE,,,,,,
217.0,0.0010222048680737597,2024-04-26 00:37:31.560613,2024-04-26 00:37:32.753704,0 days 00:00:01.193091,0.1,620.0,310.0,1.0,COMPLETE,,,,,,
218.0,0.0004787417602939497,2024-04-26 00:37:32.754591,2024-04-26 00:37:34.150500,0 days 00:00:01.395909,0.2,860.0,250.0,1.0,COMPLETE,,,,,,
219.0,0.0030533182078486426,2024-04-26 00:37:34.152500,2024-04-26 00:37:35.017497,0 days 00:00:00.864997,0.1,940.0,150.0,1.0,COMPLETE,,,,,,
220.0,0.004107803933444143,2024-04-26 00:37:35.018498,2024-04-26 00:37:36.635515,0 days 00:00:01.617017,0.1,980.0,270.0,1.0,COMPLETE,,,,,,
221.0,0.0004416298081316544,2024-04-26 00:37:36.636522,2024-04-26 00:37:38.150557,0 days 00:00:01.514035,0.2,940.0,250.0,1.0,COMPLETE,,,,,,
222.0,0.004170259444370897,2024-04-26 00:37:38.151560,2024-04-26 00:37:39.836725,0 days 00:00:01.685165,0.8,900.0,250.0,1.0,COMPLETE,,,,,,
223.0,0.0018304351015711938,2024-04-26 00:37:39.838725,2024-04-26 00:37:41.246700,0 days 00:00:01.407975,0.2,980.0,230.0,1.0,COMPLETE,,,,,,
224.0,0.0012200658397399557,2024-04-26 00:37:41.248726,2024-04-26 00:37:42.523184,0 days 00:00:01.274458,0.2,940.0,210.0,2.0,COMPLETE,,,,,,
225.0,0.0014502622290842335,2024-04-26 00:37:42.525161,2024-04-26 00:37:44.112834,0 days 00:00:01.587673,0.1,940.0,270.0,1.0,COMPLETE,,,,,,
226.0,0.0009901306950152898,2024-04-26 00:37:44.114809,2024-04-26 00:37:45.703239,0 days 00:00:01.588430,0.2,860.0,290.0,1.0,COMPLETE,,,,,,
227.0,0.0011094832534256154,2024-04-26 00:37:45.705257,2024-04-26 00:37:46.644770,0 days 00:00:00.939513,0.1,900.0,170.0,1.0,COMPLETE,,,,,,
228.0,0.00019368707999715571,2024-04-26 00:37:46.645776,2024-04-26 00:37:48.675916,0 days 00:00:02.030140,0.1,980.0,330.0,1.0,COMPLETE,,,,,,
229.0,0.004077125243776262,2024-04-26 00:37:48.676919,2024-04-26 00:37:49.475917,0 days 00:00:00.798998,0.30000000000000004,380.0,310.0,1.0,COMPLETE,,,,,,
230.0,0.004939986795337532,2024-04-26 00:37:49.476918,2024-04-26 00:37:51.377252,0 days 00:00:01.900334,0.5,940.0,290.0,1.0,COMPLETE,,,,,,
231.0,0.003932752574136286,2024-04-26 00:37:51.378250,2024-04-26 00:37:52.676920,0 days 00:00:01.298670,0.1,900.0,230.0,1.0,COMPLETE,,,,,,
232.0,0.0011593372328261662,2024-04-26 00:37:52.677896,2024-04-26 00:37:54.047171,0 days 00:00:01.369275,0.1,900.0,250.0,1.0,COMPLETE,,,,,,
233.0,3.668592031476854e-05,2024-04-26 00:37:54.048170,2024-04-26 00:37:55.286036,0 days 00:00:01.237866,0.1,860.0,230.0,1.0,COMPLETE,,,,,,
234.0,0.0009274100542848056,2024-04-26 00:37:55.287014,2024-04-26 00:37:56.496985,0 days 00:00:01.209971,0.1,860.0,230.0,1.0,COMPLETE,,,,,,
235.0,1.2829823223469958e-05,2024-04-26 00:37:56.499003,2024-04-26 00:37:57.557291,0 days 00:00:01.058288,0.1,820.0,210.0,1.0,COMPLETE,,,,,,
236.0,0.0016757769640021686,2024-04-26 00:37:57.559292,2024-04-26 00:37:58.609327,0 days 00:00:01.050035,0.1,780.0,210.0,1.0,COMPLETE,,,,,,
237.0,7.599431633342184e-05,2024-04-26 00:37:58.611609,2024-04-26 00:37:59.717426,0 days 00:00:01.105817,0.1,820.0,210.0,1.0,COMPLETE,,,,,,
238.0,0.0019592169409718184,2024-04-26 00:37:59.720425,2024-04-26 00:38:00.836126,0 days 00:00:01.115701,0.1,860.0,210.0,1.0,COMPLETE,,,,,,
239.0,0.001054271236654942,2024-04-26 00:38:00.838127,2024-04-26 00:38:01.893127,0 days 00:00:01.055000,0.1,820.0,210.0,1.0,COMPLETE,,,,,,
240.0,0.0008969720264729605,2024-04-26 00:38:01.894124,2024-04-26 00:38:02.850126,0 days 00:00:00.956002,0.1,820.0,190.0,1.0,COMPLETE,,,,,,
241.0,0.010702358114565824,2024-04-26 00:38:02.852388,2024-04-26 00:38:03.807333,0 days 00:00:00.954945,0.1,820.0,190.0,1.0,COMPLETE,,,,,,
242.0,0.005339649008389896,2024-04-26 00:38:03.808355,2024-04-26 00:38:04.861931,0 days 00:00:01.053576,0.1,820.0,210.0,1.0,COMPLETE,,,,,,
243.0,2.8245463302204254e-05,2024-04-26 00:38:04.863934,2024-04-26 00:38:06.118159,0 days 00:00:01.254225,0.4,780.0,230.0,1.0,COMPLETE,,,,,,
244.0,0.00019839317396917573,2024-04-26 00:38:06.119159,2024-04-26 00:38:07.368870,0 days 00:00:01.249711,0.4,780.0,230.0,1.0,COMPLETE,,,,,,
245.0,0.00270303468593886,2024-04-26 00:38:07.369871,2024-04-26 00:38:08.146351,0 days 00:00:00.776480,0.1,540.0,230.0,1.0,COMPLETE,,,,,,
246.0,0.0008043802249893417,2024-04-26 00:38:08.148352,2024-04-26 00:38:09.201350,0 days 00:00:01.052998,0.1,820.0,210.0,1.0,COMPLETE,,,,,,
247.0,0.0008682520116276797,2024-04-26 00:38:09.202352,2024-04-26 00:38:10.455592,0 days 00:00:01.253240,0.4,780.0,230.0,1.0,COMPLETE,,,,,,
248.0,3.18759283457374e-05,2024-04-26 00:38:10.456593,2024-04-26 00:38:11.748393,0 days 00:00:01.291800,0.6,860.0,210.0,1.0,COMPLETE,,,,,,
249.0,0.0004268856101392591,2024-04-26 00:38:11.749394,2024-04-26 00:38:13.073393,0 days 00:00:01.323999,0.6,860.0,210.0,1.0,COMPLETE,,,,,,
250.0,0.005115912050179942,2024-04-26 00:38:13.074373,2024-04-26 00:38:14.162487,0 days 00:00:01.088114,0.5,820.0,190.0,1.0,COMPLETE,,,,,,
251.0,0.0008443728051264087,2024-04-26 00:38:14.163466,2024-04-26 00:38:15.599487,0 days 00:00:01.436021,0.6,860.0,230.0,1.0,COMPLETE,,,,,,
252.0,6.207500426198732e-05,2024-04-26 00:38:15.600470,2024-04-26 00:38:16.709521,0 days 00:00:01.109051,0.1,860.0,210.0,1.0,COMPLETE,,,,,,
253.0,0.005441751238596776,2024-04-26 00:38:16.710523,2024-04-26 00:38:17.843500,0 days 00:00:01.132977,0.1,860.0,210.0,1.0,COMPLETE,,,,,,
254.0,0.004180996807961167,2024-04-26 00:38:17.845500,2024-04-26 00:38:18.581692,0 days 00:00:00.736192,0.4,500.0,210.0,1.0,COMPLETE,,,,,,
255.0,0.000937324108972194,2024-04-26 00:38:18.583692,2024-04-26 00:38:19.793692,0 days 00:00:01.210000,0.1,860.0,230.0,1.0,COMPLETE,,,,,,
256.0,0.002823251224381725,2024-04-26 00:38:19.794693,2024-04-26 00:38:21.031899,0 days 00:00:01.237206,0.30000000000000004,860.0,210.0,1.0,COMPLETE,,,,,,
257.0,0.0006287436446961473,2024-04-26 00:38:21.032897,2024-04-26 00:38:22.286730,0 days 00:00:01.253833,0.1,820.0,250.0,1.0,COMPLETE,,,,,,
258.0,0.002678017292157244,2024-04-26 00:38:22.287731,2024-04-26 00:38:23.433703,0 days 00:00:01.145972,0.30000000000000004,900.0,190.0,1.0,COMPLETE,,,,,,
259.0,0.0003946138127127126,2024-04-26 00:38:23.435703,2024-04-26 00:38:24.640215,0 days 00:00:01.204512,0.1,860.0,230.0,1.0,COMPLETE,,,,,,
260.0,0.0001387144647834264,2024-04-26 00:38:24.641236,2024-04-26 00:38:25.924373,0 days 00:00:01.283137,0.5,860.0,210.0,1.0,COMPLETE,,,,,,
261.0,0.0012753890431397826,2024-04-26 00:38:25.925373,2024-04-26 00:38:26.447952,0 days 00:00:00.522579,0.1,740.0,110.0,1.0,COMPLETE,,,,,,
262.0,0.000410457600363165,2024-04-26 00:38:26.449097,2024-04-26 00:38:27.830794,0 days 00:00:01.381697,0.1,900.0,250.0,1.0,COMPLETE,,,,,,
263.0,0.0007598830704823211,2024-04-26 00:38:27.831769,2024-04-26 00:38:29.491450,0 days 00:00:01.659681,0.7000000000000001,820.0,270.0,1.0,COMPLETE,,,,,,
264.0,0.0022585518896814562,2024-04-26 00:38:29.492471,2024-04-26 00:38:30.805280,0 days 00:00:01.312809,0.1,940.0,230.0,1.0,COMPLETE,,,,,,
265.0,0.0013228364386037195,2024-04-26 00:38:30.807258,2024-04-26 00:38:31.996109,0 days 00:00:01.188851,0.1,900.0,210.0,1.0,COMPLETE,,,,,,
266.0,0.0019659836270228934,2024-04-26 00:38:31.997108,2024-04-26 00:38:32.262133,0 days 00:00:00.265025,0.1,540.0,70.0,1.0,COMPLETE,,,,,,
267.0,0.005254690054939393,2024-04-26 00:38:32.263132,2024-04-26 00:38:32.739132,0 days 00:00:00.476000,0.1,820.0,90.0,1.0,COMPLETE,,,,,,
268.0,0.001288169191765345,2024-04-26 00:38:32.740131,2024-04-26 00:38:34.262098,0 days 00:00:01.521967,0.30000000000000004,860.0,270.0,1.0,COMPLETE,,,,,,
269.0,0.0002855348884472069,2024-04-26 00:38:34.263097,2024-04-26 00:38:35.786145,0 days 00:00:01.523048,0.2,940.0,250.0,1.0,COMPLETE,,,,,,
270.0,0.0015367910468305638,2024-04-26 00:38:35.787145,2024-04-26 00:38:37.087480,0 days 00:00:01.300335,0.1,500.0,410.0,1.0,COMPLETE,,,,,,
271.0,0.0016169970873293551,2024-04-26 00:38:37.088603,2024-04-26 00:38:38.094467,0 days 00:00:01.005864,0.4,780.0,190.0,1.0,COMPLETE,,,,,,
272.0,0.0005290373468952472,2024-04-26 00:38:38.095470,2024-04-26 00:38:39.515722,0 days 00:00:01.420252,0.1,980.0,230.0,1.0,COMPLETE,,,,,,
273.0,0.008747364342903194,2024-04-26 00:38:39.516722,2024-04-26 00:38:40.702131,0 days 00:00:01.185409,0.1,900.0,210.0,1.0,COMPLETE,,,,,,
274.0,0.0029417277959429824,2024-04-26 00:38:40.703139,2024-04-26 00:38:41.463664,0 days 00:00:00.760525,0.1,940.0,130.0,1.0,COMPLETE,,,,,,
275.0,0.008849088300571429,2024-04-26 00:38:41.464644,2024-04-26 00:38:42.048666,0 days 00:00:00.584022,0.2,820.0,110.0,2.0,COMPLETE,,,,,,
276.0,0.0006133169506854394,2024-04-26 00:38:42.049666,2024-04-26 00:38:43.305664,0 days 00:00:01.255998,0.1,980.0,210.0,1.0,COMPLETE,,,,,,
277.0,0.004500615719270679,2024-04-26 00:38:43.306644,2024-04-26 00:38:44.378047,0 days 00:00:01.071403,0.1,740.0,230.0,1.0,COMPLETE,,,,,,
278.0,2.410147955082527e-05,2024-04-26 00:38:44.381047,2024-04-26 00:38:45.701046,0 days 00:00:01.319999,0.2,700.0,290.0,1.0,COMPLETE,,,,,,
279.0,0.004284719227472535,2024-04-26 00:38:45.702572,2024-04-26 00:38:46.711571,0 days 00:00:01.008999,0.1,860.0,190.0,1.0,COMPLETE,,,,,,
280.0,0.000566081873818276,2024-04-26 00:38:46.712594,2024-04-26 00:38:48.155054,0 days 00:00:01.442460,0.1,780.0,290.0,1.0,COMPLETE,,,,,,
281.0,0.00041370159533856294,2024-04-26 00:38:48.156060,2024-04-26 00:38:49.581479,0 days 00:00:01.425419,0.6,660.0,290.0,1.0,COMPLETE,,,,,,
282.0,0.0012666642439758782,2024-04-26 00:38:49.582480,2024-04-26 00:38:50.675035,0 days 00:00:01.092555,0.30000000000000004,660.0,250.0,1.0,COMPLETE,,,,,,
283.0,0.0011029331702103857,2024-04-26 00:38:50.676034,2024-04-26 00:38:51.987011,0 days 00:00:01.310977,0.7000000000000001,900.0,190.0,1.0,COMPLETE,,,,,,
284.0,0.0019367893545086145,2024-04-26 00:38:51.989011,2024-04-26 00:38:52.893325,0 days 00:00:00.904314,0.1,460.0,310.0,1.0,COMPLETE,,,,,,
285.0,0.0017473474311594875,2024-04-26 00:38:52.894331,2024-04-26 00:38:54.146302,0 days 00:00:01.251971,0.2,860.0,230.0,1.0,COMPLETE,,,,,,
286.0,0.0011419950720020279,2024-04-26 00:38:54.147324,2024-04-26 00:38:55.336462,0 days 00:00:01.189138,0.1,900.0,210.0,1.0,COMPLETE,,,,,,
287.0,0.0003538396897063886,2024-04-26 00:38:55.337462,2024-04-26 00:38:56.399792,0 days 00:00:01.062330,0.1,740.0,230.0,1.0,COMPLETE,,,,,,
288.0,0.0025153153465143994,2024-04-26 00:38:56.400809,2024-04-26 00:38:57.349459,0 days 00:00:00.948650,0.4,820.0,170.0,1.0,COMPLETE,,,,,,
289.0,0.003198842369212504,2024-04-26 00:38:57.350440,2024-04-26 00:38:58.109458,0 days 00:00:00.759018,0.1,580.0,210.0,1.0,COMPLETE,,,,,,
290.0,0.007692468593981907,2024-04-26 00:38:58.111436,2024-04-26 00:38:58.761262,0 days 00:00:00.649826,0.5,700.0,130.0,1.0,COMPLETE,,,,,,
291.0,8.543087352831091e-05,2024-04-26 00:38:58.762260,2024-04-26 00:39:00.494279,0 days 00:00:01.732019,0.2,940.0,290.0,1.0,COMPLETE,,,,,,
292.0,0.0015270809906207106,2024-04-26 00:39:00.495280,2024-04-26 00:39:02.268061,0 days 00:00:01.772781,0.2,940.0,290.0,1.0,COMPLETE,,,,,,
293.0,0.002101879403994797,2024-04-26 00:39:02.269071,2024-04-26 00:39:03.923044,0 days 00:00:01.653973,0.2,900.0,290.0,1.0,COMPLETE,,,,,,
294.0,0.0005064567175031941,2024-04-26 00:39:03.924045,2024-04-26 00:39:05.172507,0 days 00:00:01.248462,0.2,700.0,270.0,1.0,COMPLETE,,,,,,
295.0,0.0024862856884832907,2024-04-26 00:39:05.174508,2024-04-26 00:39:06.877511,0 days 00:00:01.703003,0.2,860.0,310.0,1.0,COMPLETE,,,,,,
296.0,0.0009247799315942599,2024-04-26 00:39:06.878534,2024-04-26 00:39:08.577489,0 days 00:00:01.698955,0.30000000000000004,940.0,270.0,1.0,COMPLETE,,,,,,
297.0,0.00020165353470492114,2024-04-26 00:39:08.578487,2024-04-26 00:39:10.240306,0 days 00:00:01.661819,0.2,900.0,290.0,1.0,COMPLETE,,,,,,
298.0,0.002890103576412056,2024-04-26 00:39:10.241306,2024-04-26 00:39:11.781946,0 days 00:00:01.540640,0.8,780.0,250.0,1.0,COMPLETE,,,,,,
299.0,0.003989185603963242,2024-04-26 00:39:11.782947,2024-04-26 00:39:12.774231,0 days 00:00:00.991284,0.2,820.0,190.0,1.0,COMPLETE,,,,,,
300.0,0.0062465019472361565,2024-04-26 00:39:12.776233,2024-04-26 00:39:14.588987,0 days 00:00:01.812754,0.4,860.0,310.0,1.0,COMPLETE,,,,,,
301.0,0.0010318945765762633,2024-04-26 00:39:14.589986,2024-04-26 00:39:15.950934,0 days 00:00:01.360948,0.1,940.0,230.0,1.0,COMPLETE,,,,,,
302.0,0.00011231155195567134,2024-04-26 00:39:15.952934,2024-04-26 00:39:17.207933,0 days 00:00:01.254999,0.2,940.0,210.0,1.0,COMPLETE,,,,,,
